window_start,window_end,window_mid,mean_pairwise_corr,median_pairwise_corr,segment,cluster_467_mean_corr
16.57795198223903,46.57795198223903,31.57795198223903,-0.008324931131762936,-0.010992310057906678,recovery,-0.022001072210550005
21.57795198223903,51.57795198223903,36.57795198223903,0.009973203488940317,-0.03320407897442321,recovery,-0.07549975319942824
26.57795198223903,56.57795198223903,41.57795198223903,0.002546583774454015,-0.011817527945817743,recovery,-0.1140618225087499
31.57795198223903,61.57795198223903,46.57795198223903,0.007214851376483559,0.05034162445482858,recovery,-0.051397554275896186
36.57795198223903,66.57795198223903,51.57795198223903,0.08653961839803989,0.0407200932214694,recovery,-0.10981382918977005
41.57795198223903,71.57795198223903,56.57795198223903,-0.020173083451090538,-0.04316868534425958,recovery,-0.16677966231787347
46.57795198223903,76.57795198223903,61.57795198223903,0.017936871018005392,-0.01903480774943312,recovery,-0.2040302921287099
51.57795198223903,81.57795198223903,66.57795198223903,0.06354152122191681,0.120686137663546,recovery,-0.152764471091177
56.57795198223903,86.57795198223903,71.57795198223903,0.12846095483473252,0.1021540405026378,recovery,-0.15769451533150214
61.57795198223903,91.57795198223903,76.57795198223903,0.06990155833226765,0.07682034885836647,recovery,-0.19415961050858963
