LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1201960.997323,1201960.997323,1760631890.720859,86874.000,11574,9,PI,1,100,182168
1201961.006959,1201961.006959,1760631890.730495,86883.636,11590,11,PI,1,100,182122
1201961.016595,1201961.016596,1760631890.740132,86893.273,11590,11,PI,1,100,182191
1201961.026232,1201961.026232,1760631890.749768,86902.909,11590,11,PI,1,100,182171
1201961.035868,1201961.035868,1760631890.759404,86912.545,11590,11,PI,1,100,182168
1201961.045504,1201961.045505,1760631890.769041,86922.182,11590,11,PI,1,100,182148
1201961.055141,1201961.055141,1760631890.778677,86931.818,11590,11,PI,1,100,182182
1201961.064777,1201961.064777,1760631890.788314,86941.455,11590,11,PI,1,100,182154
1201961.074413,1201961.074414,1760631890.797950,86951.091,11590,11,PI,1,100,182153
1201961.084050,1201961.084050,1760631890.807586,86960.727,11590,11,PI,1,100,182150
1201961.093686,1201961.093686,1760631890.817223,86970.364,11590,11,PI,1,100,182175
1201961.103322,1201961.103323,1760631890.826859,86980.000,11590,11,PI,1,100,182147
1201961.114022,1201961.114022,1760631890.837559,86990.700,11610,10,PI,1,100,182173
1201961.124722,1201961.124722,1760631890.848259,87001.400,11610,10,PI,1,100,182142
1201961.135422,1201961.135422,1760631890.858959,87012.100,11610,10,PI,1,100,182165
1201961.146122,1201961.146122,1760631890.869659,87022.800,11610,10,PI,1,100,182174
1201961.156822,1201961.156822,1760631890.880359,87033.500,11610,10,PI,1,100,182175
1201961.167522,1201961.167522,1760631890.891059,87044.200,11610,10,PI,1,100,182141
1201961.178222,1201961.178222,1760631890.901758,87054.900,11610,10,PI,1,100,182206
1201961.188922,1201961.188922,1760631890.912458,87065.600,11610,10,PI,1,100,182178
1201961.199622,1201961.199622,1760631890.923158,87076.300,11610,10,PI,1,100,182134
1201961.210322,1201961.210322,1760631890.933858,87087.000,11610,10,PI,1,100,182166
1201961.220655,1201961.220655,1760631890.944192,87097.333,11626,9,PI,1,100,182155
1201961.230988,1201961.230989,1760631890.954525,87107.667,11626,9,PI,1,100,182153
1201961.241321,1201961.241322,1760631890.964858,87118.000,11626,9,PI,1,100,182160
1201961.251655,1201961.251655,1760631890.975192,87128.333,11626,9,PI,1,100,182176
1201961.261988,1201961.261988,1760631890.985525,87138.667,11626,9,PI,1,100,182176
1201961.272321,1201961.272322,1760631890.995858,87149.000,11626,9,PI,1,100,182174
1201961.282655,1201961.282655,1760631891.006191,87159.333,11626,9,PI,1,100,182160
1201961.292988,1201961.292988,1760631891.016525,87169.667,11626,9,PI,1,100,182169
1201961.303321,1201961.303321,1760631891.026858,87180.000,11626,9,PI,1,100,182163
1201961.313048,1201961.313049,1760631891.036585,87189.727,11641,11,PI,1,100,182129
1201961.322776,1201961.322776,1760631891.046313,87199.455,11641,11,PI,1,100,182154
1201961.332503,1201961.332503,1760631891.056040,87209.182,11641,11,PI,1,100,182175
1201961.342230,1201961.342230,1760631891.065767,87218.909,11641,11,PI,1,100,182126
1201961.351957,1201961.351958,1760631891.075494,87228.636,11641,11,PI,1,100,182164
1201961.361684,1201961.361685,1760631891.085222,87238.364,11641,11,PI,1,100,182123
1201961.371412,1201961.371412,1760631891.094949,87248.091,11641,11,PI,1,100,182143
1201961.381139,1201961.381139,1760631891.104676,87257.818,11641,11,PI,1,100,182144
1201961.390866,1201961.390866,1760631891.114403,87267.545,11641,11,PI,1,100,182109
1201961.400593,1201961.400594,1760631891.124130,87277.273,11641,11,PI,1,100,182103
1201961.410321,1201961.410321,1760631891.133858,87287.000,11641,11,PI,1,100,182121
1201961.420654,1201961.420654,1760631891.144191,87297.333,11657,9,PI,1,100,182129
1201961.430987,1201961.430987,1760631891.154524,87307.667,11657,9,PI,1,100,182133
1201961.441320,1201961.441321,1760631891.164858,87318.000,11657,9,PI,1,100,182140
1201961.451654,1201961.451654,1760631891.175191,87328.333,11657,9,PI,1,100,182114
1201961.461987,1201961.461987,1760631891.185524,87338.667,11657,9,PI,1,100,182120
1201961.472320,1201961.472321,1760631891.195858,87349.000,11657,9,PI,1,100,182086
1201961.482654,1201961.482654,1760631891.206191,87359.333,11657,9,PI,1,100,182118
1201961.492987,1201961.492987,1760631891.216524,87369.667,11657,9,PI,1,100,182118
1201961.503320,1201961.503320,1760631891.226857,87380.000,11657,9,PI,1,100,182120
1201961.513047,1201961.513048,1760631891.236585,87389.727,11672,11,PI,1,100,182127
1201961.522775,1201961.522775,1760631891.246312,87399.455,11672,11,PI,1,100,182085
1201961.532502,1201961.532502,1760631891.256039,87409.182,11672,11,PI,1,100,182122
1201961.542229,1201961.542229,1760631891.265766,87418.909,11672,11,PI,1,100,182146
1201961.551956,1201961.551957,1760631891.275493,87428.636,11672,11,PI,1,100,182105
1201961.561683,1201961.561684,1760631891.285221,87438.364,11672,11,PI,1,100,182100
1201961.571411,1201961.571411,1760631891.294948,87448.091,11672,11,PI,1,100,182119
1201961.581138,1201961.581138,1760631891.304675,87457.818,11672,11,PI,1,100,182107
1201961.590865,1201961.590865,1760631891.314402,87467.545,11672,11,PI,1,100,182085
1201961.600592,1201961.600593,1760631891.324130,87477.273,11672,11,PI,1,100,182099
1201961.610320,1201961.610320,1760631891.333857,87487.000,11672,11,PI,1,100,182111
1201961.621019,1201961.621020,1760631891.344557,87497.700,11688,10,PI,1,100,182116
1201961.631719,1201961.631720,1760631891.355257,87508.400,11688,10,PI,1,100,182141
1201961.642419,1201961.642420,1760631891.365957,87519.100,11688,10,PI,1,100,182083
1201961.653119,1201961.653120,1760631891.376657,87529.800,11688,10,PI,1,100,182083
1201961.663819,1201961.663820,1760631891.387357,87540.500,11688,10,PI,1,100,182105
1201961.674519,1201961.674520,1760631891.398057,87551.200,11688,10,PI,1,100,182119
1201961.685219,1201961.685220,1760631891.408757,87561.900,11688,10,PI,1,100,182081
1201961.695919,1201961.695919,1760631891.419456,87572.600,11688,10,PI,1,100,182107
1201961.706619,1201961.706619,1760631891.430156,87583.300,11688,10,PI,1,100,182106
1201961.717319,1201961.717319,1760631891.440856,87594.000,11688,10,PI,1,100,182075
1201961.726619,1201961.726619,1760631891.450156,87603.300,11705,10,PI,1,100,182098
1201961.735919,1201961.735919,1760631891.459456,87612.600,11705,10,PI,1,100,182054
1201961.745219,1201961.745219,1760631891.468756,87621.900,11705,10,PI,1,100,182106
1201961.754519,1201961.754519,1760631891.478056,87631.200,11705,10,PI,1,100,182121
1201961.763819,1201961.763819,1760631891.487356,87640.500,11705,10,PI,1,100,182102
1201961.773119,1201961.773119,1760631891.496656,87649.800,11705,10,PI,1,100,182130
1201961.782419,1201961.782419,1760631891.505956,87659.100,11705,10,PI,1,100,182110
1201961.791719,1201961.791719,1760631891.515256,87668.400,11705,10,PI,1,100,182096
1201961.801019,1201961.801019,1760631891.524556,87677.700,11705,10,PI,1,100,182075
1201961.810318,1201961.810319,1760631891.533856,87687.000,11705,10,PI,1,100,182105
1201961.821018,1201961.821019,1760631891.544556,87697.700,11722,10,PI,1,100,182096
1201961.831718,1201961.831719,1760631891.555256,87708.400,11722,10,PI,1,100,182132
1201961.842418,1201961.842419,1760631891.565956,87719.100,11722,10,PI,1,100,182086
1201961.853118,1201961.853119,1760631891.576656,87729.800,11722,10,PI,1,100,182098
1201961.863818,1201961.863819,1760631891.587356,87740.500,11722,10,PI,1,100,182124
1201961.874518,1201961.874519,1760631891.598056,87751.200,11722,10,PI,1,100,182093
1201961.885218,1201961.885218,1760631891.608756,87761.900,11722,10,PI,1,100,182091
1201961.895918,1201961.895918,1760631891.619456,87772.600,11722,10,PI,1,100,182086
1201961.906618,1201961.906618,1760631891.630156,87783.300,11722,10,PI,1,100,182114
1201961.917318,1201961.917318,1760631891.640856,87794.000,11722,10,PI,1,100,182135
1201961.926954,1201961.926955,1760631891.650492,87803.636,11737,11,PI,1,100,182097
1201961.936591,1201961.936591,1760631891.660128,87813.273,11737,11,PI,1,100,182106
1201961.946227,1201961.946227,1760631891.669765,87822.909,11737,11,PI,1,100,182123
1201961.955863,1201961.955864,1760631891.679401,87832.545,11737,11,PI,1,100,182115
1201961.965500,1201961.965500,1760631891.689037,87842.182,11737,11,PI,1,100,182105
1201961.975136,1201961.975136,1760631891.698674,87851.818,11737,11,PI,1,100,182122
1201961.984772,1201961.984772,1760631891.708310,87861.455,11737,11,PI,1,100,182102
1201961.994408,1201961.994409,1760631891.717946,87871.091,11737,11,PI,1,100,182121
1201962.004045,1201962.004045,1760631891.727583,87880.727,11737,11,PI,1,100,182074
1201962.013681,1201962.013681,1760631891.737219,87890.364,11737,11,PI,1,100,182098
1201962.023317,1201962.023318,1760631891.746855,87900.000,11737,11,PI,1,100,182100
1201962.033762,1201962.033762,1760631891.757300,87910.444,11754,9,PI,1,100,182089
1201962.044206,1201962.044207,1760631891.767744,87920.889,11754,9,PI,1,100,182055
1201962.054651,1201962.054651,1760631891.778188,87931.333,11754,9,PI,1,100,182055
1201962.065095,1201962.065095,1760631891.788633,87941.778,11754,9,PI,1,100,182102
1201962.075539,1201962.075540,1760631891.799077,87952.222,11754,9,PI,1,100,182081
1201962.085984,1201962.085984,1760631891.809522,87962.667,11754,9,PI,1,100,182076
1201962.096428,1201962.096428,1760631891.819966,87973.111,11754,9,PI,1,100,182073
1201962.106873,1201962.106873,1760631891.830410,87983.556,11754,9,PI,1,100,182087
1201962.117317,1201962.117317,1760631891.840855,87994.000,11754,9,PI,1,100,182056
1201962.126953,1201962.126954,1760631891.850491,88003.636,11769,11,PI,1,100,182002
1201962.136590,1201962.136590,1760631891.860128,88013.273,11769,11,PI,1,100,182054
1201962.146226,1201962.146226,1760631891.869764,88022.909,11769,11,PI,1,100,182057
1201962.155862,1201962.155863,1760631891.879400,88032.545,11769,11,PI,1,100,182038
1201962.165498,1201962.165499,1760631891.889037,88042.182,11769,11,PI,1,100,182039
1201962.175135,1201962.175135,1760631891.898673,88051.818,11769,11,PI,1,100,182066
1201962.184771,1201962.184771,1760631891.908309,88061.455,11769,11,PI,1,100,182080
1201962.194407,1201962.194408,1760631891.917946,88071.091,11769,11,PI,1,100,182055
1201962.204044,1201962.204044,1760631891.927582,88080.727,11769,11,PI,1,100,182071
1201962.213680,1201962.213680,1760631891.937218,88090.364,11769,11,PI,1,100,182058
1201962.223316,1201962.223317,1760631891.946855,88100.000,11769,11,PI,1,100,182050
1201962.234016,1201962.234017,1760631891.957555,88110.700,11784,10,PI,1,100,182055
1201962.244716,1201962.244717,1760631891.968255,88121.400,11784,10,PI,1,100,182077
1201962.255416,1201962.255417,1760631891.978955,88132.100,11784,10,PI,1,100,182046
1201962.266116,1201962.266116,1760631891.989654,88142.800,11784,10,PI,1,100,182065
1201962.276816,1201962.276816,1760631892.000354,88153.500,11784,10,PI,1,100,182046
1201962.287516,1201962.287516,1760631892.011054,88164.200,11784,10,PI,1,100,182028
1201962.298216,1201962.298216,1760631892.021754,88174.900,11784,10,PI,1,100,182041
1201962.308916,1201962.308916,1760631892.032454,88185.600,11784,10,PI,1,100,182046
1201962.319616,1201962.319616,1760631892.043154,88196.300,11784,10,PI,1,100,182046
1201962.330316,1201962.330316,1760631892.053854,88207.000,11784,10,PI,1,100,182066
1201962.339716,1201962.339716,1760631892.063254,88216.400,11799,10,PI,1,100,182039
1201962.349116,1201962.349116,1760631892.072654,88225.800,11799,10,PI,1,100,182041
1201962.358516,1201962.358516,1760631892.082054,88235.200,11799,10,PI,1,100,182034
1201962.367916,1201962.367916,1760631892.091454,88244.600,11799,10,PI,1,100,182007
1201962.377316,1201962.377316,1760631892.100854,88254.000,11799,10,PI,1,100,182024
1201962.386715,1201962.386716,1760631892.110254,88263.400,11799,10,PI,1,100,182032
1201962.396115,1201962.396116,1760631892.119654,88272.800,11799,10,PI,1,100,182050
1201962.405515,1201962.405516,1760631892.129054,88282.200,11799,10,PI,1,100,182045
1201962.414915,1201962.414916,1760631892.138454,88291.600,11799,10,PI,1,100,182020
1201962.424315,1201962.424316,1760631892.147854,88301.000,11799,10,PI,1,100,182051
1201962.434915,1201962.434916,1760631892.158454,88311.600,11816,10,PI,1,100,182057
1201962.445515,1201962.445516,1760631892.169054,88322.200,11816,10,PI,1,100,182016
1201962.456115,1201962.456116,1760631892.179654,88332.800,11816,10,PI,1,100,182025
1201962.466715,1201962.466715,1760631892.190254,88343.400,11816,10,PI,1,100,182031
1201962.477315,1201962.477315,1760631892.200854,88354.000,11816,10,PI,1,100,182058
1201962.487915,1201962.487915,1760631892.211454,88364.600,11816,10,PI,1,100,182041
1201962.498515,1201962.498515,1760631892.222054,88375.200,11816,10,PI,1,100,182038
1201962.509115,1201962.509115,1760631892.232653,88385.800,11816,10,PI,1,100,182059
1201962.519715,1201962.519715,1760631892.243253,88396.400,11816,10,PI,1,100,182062
1201962.530315,1201962.530315,1760631892.253853,88407.000,11816,10,PI,1,100,182055
1201962.540042,1201962.540042,1760631892.263581,88416.727,11833,11,PI,1,100,182030
1201962.549769,1201962.549770,1760631892.273308,88426.455,11833,11,PI,1,100,182035
1201962.559496,1201962.559497,1760631892.283035,88436.182,11833,11,PI,1,100,182075
1201962.569224,1201962.569224,1760631892.292762,88445.909,11833,11,PI,1,100,182042
1201962.578951,1201962.578951,1760631892.302490,88455.636,11833,11,PI,1,100,182032
1201962.588678,1201962.588678,1760631892.312217,88465.364,11833,11,PI,1,100,182050
1201962.598405,1201962.598406,1760631892.321944,88475.091,11833,11,PI,1,100,182035
1201962.608133,1201962.608133,1760631892.331671,88484.818,11833,11,PI,1,100,182047
1201962.617860,1201962.617860,1760631892.341398,88494.545,11833,11,PI,1,100,182027
1201962.627587,1201962.627587,1760631892.351126,88504.273,11833,11,PI,1,100,182029
1201962.637314,1201962.637315,1760631892.360853,88514.000,11833,11,PI,1,100,182048
1201962.647647,1201962.647648,1760631892.371186,88524.333,11848,9,PI,1,100,182040
1201962.657981,1201962.657981,1760631892.381520,88534.667,11848,9,PI,1,100,182040
1201962.668314,1201962.668314,1760631892.391853,88545.000,11848,9,PI,1,100,182027
1201962.678647,1201962.678648,1760631892.402186,88555.333,11848,9,PI,1,100,182064
1201962.688981,1201962.688981,1760631892.412519,88565.667,11848,9,PI,1,100,182050
1201962.699314,1201962.699314,1760631892.422853,88576.000,11848,9,PI,1,100,182024
1201962.709647,1201962.709648,1760631892.433186,88586.333,11848,9,PI,1,100,182057
1201962.719980,1201962.719981,1760631892.443519,88596.667,11848,9,PI,1,100,182058
1201962.730314,1201962.730314,1760631892.453853,88607.000,11848,9,PI,1,100,182039
1201962.740041,1201962.740041,1760631892.463580,88616.727,11864,11,PI,1,100,182095
1201962.749768,1201962.749769,1760631892.473307,88626.455,11864,11,PI,1,100,182026
1201962.759495,1201962.759496,1760631892.483034,88636.182,11864,11,PI,1,100,182061
1201962.769223,1201962.769223,1760631892.492762,88645.909,11864,11,PI,1,100,182035
1201962.778950,1201962.778950,1760631892.502489,88655.636,11864,11,PI,1,100,182002
1201962.788677,1201962.788677,1760631892.512216,88665.364,11864,11,PI,1,100,182015
1201962.798404,1201962.798405,1760631892.521943,88675.091,11864,11,PI,1,100,182025
1201962.808131,1201962.808132,1760631892.531671,88684.818,11864,11,PI,1,100,181994
1201962.817859,1201962.817859,1760631892.541398,88694.545,11864,11,PI,1,100,182006
1201962.827586,1201962.827586,1760631892.551125,88704.273,11864,11,PI,1,100,181977
1201962.837313,1201962.837314,1760631892.560852,88714.000,11864,11,PI,1,100,182003
1201962.847913,1201962.847913,1760631892.571452,88724.600,11880,10,PI,1,100,181996
1201962.858513,1201962.858513,1760631892.582052,88735.200,11880,10,PI,1,100,181993
1201962.869113,1201962.869113,1760631892.592652,88745.800,11880,10,PI,1,100,181990
1201962.879713,1201962.879713,1760631892.603252,88756.400,11880,10,PI,1,100,182014
1201962.890313,1201962.890313,1760631892.613852,88767.000,11880,10,PI,1,100,181997
1201962.900913,1201962.900913,1760631892.624452,88777.600,11880,10,PI,1,100,181970
1201962.911513,1201962.911513,1760631892.635052,88788.200,11880,10,PI,1,100,181986
1201962.922113,1201962.922113,1760631892.645652,88798.800,11880,10,PI,1,100,181996
1201962.932713,1201962.932713,1760631892.656252,88809.400,11880,10,PI,1,100,181989
1201962.943313,1201962.943313,1760631892.666852,88820.000,11880,10,PI,1,100,181973
1201962.953757,1201962.953757,1760631892.677296,88830.444,11895,9,PI,1,100,181962
1201962.964201,1201962.964202,1760631892.687741,88840.889,11895,9,PI,1,100,181965
1201962.974646,1201962.974646,1760631892.698185,88851.333,11895,9,PI,1,100,181949
1201962.985090,1201962.985091,1760631892.708629,88861.778,11895,9,PI,1,100,181955
1201962.995535,1201962.995535,1760631892.719074,88872.222,11895,9,PI,1,100,181939
1201963.005979,1201963.005979,1760631892.729518,88882.667,11895,9,PI,1,100,181997
1201963.016423,1201963.016424,1760631892.739963,88893.111,11895,9,PI,1,100,181993
1201963.026868,1201963.026868,1760631892.750407,88903.556,11895,9,PI,1,100,181964
1201963.037312,1201963.037312,1760631892.760851,88914.000,11895,9,PI,1,100,181930
1201963.046948,1201963.046949,1760631892.770488,88923.636,11912,11,PI,1,100,181972
1201963.056585,1201963.056585,1760631892.780124,88933.273,11912,11,PI,1,100,181977
1201963.066221,1201963.066221,1760631892.789761,88942.909,11912,11,PI,1,100,181928
1201963.075857,1201963.075858,1760631892.799397,88952.545,11912,11,PI,1,100,181964
1201963.085494,1201963.085494,1760631892.809033,88962.182,11912,11,PI,1,100,181958
1201963.095130,1201963.095130,1760631892.818670,88971.818,11912,11,PI,1,100,181961
1201963.104766,1201963.104767,1760631892.828306,88981.455,11912,11,PI,1,100,181951
1201963.114403,1201963.114403,1760631892.837942,88991.091,11912,11,PI,1,100,181937
1201963.124039,1201963.124039,1760631892.847579,89000.727,11912,11,PI,1,100,181954
1201963.133675,1201963.133676,1760631892.857215,89010.364,11912,11,PI,1,100,181965
