LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1201894.763667,1201894.763667,1760631824.487111,20640.000,1188,11,PR,1,100,112356
1201894.774367,1201894.774367,1760631824.497810,20650.700,1204,10,PR,1,100,112360
1201894.785067,1201894.785067,1760631824.508510,20661.400,1204,10,PR,1,100,112338
1201894.795767,1201894.795767,1760631824.519210,20672.100,1204,10,PR,1,100,112371
1201894.806467,1201894.806467,1760631824.529910,20682.800,1204,10,PR,1,100,112351
1201894.817167,1201894.817166,1760631824.540610,20693.500,1204,10,PR,1,100,112369
1201894.827867,1201894.827866,1760631824.551310,20704.200,1204,10,PR,1,100,112317
1201894.838567,1201894.838566,1760631824.562010,20714.900,1204,10,PR,1,100,112330
1201894.849267,1201894.849266,1760631824.572710,20725.600,1204,10,PR,1,100,112366
1201894.859967,1201894.859966,1760631824.583410,20736.300,1204,10,PR,1,100,112348
1201894.870666,1201894.870666,1760631824.594110,20747.000,1204,10,PR,1,100,112356
1201894.880066,1201894.880066,1760631824.603510,20756.400,1219,10,PR,1,100,112345
1201894.889466,1201894.889466,1760631824.612910,20765.800,1219,10,PR,1,100,112363
1201894.898866,1201894.898866,1760631824.622310,20775.200,1219,10,PR,1,100,112347
1201894.908266,1201894.908266,1760631824.631710,20784.600,1219,10,PR,1,100,112313
1201894.917666,1201894.917666,1760631824.641110,20794.000,1219,10,PR,1,100,112376
1201894.927066,1201894.927066,1760631824.650510,20803.400,1219,10,PR,1,100,112367
1201894.936466,1201894.936466,1760631824.659910,20812.800,1219,10,PR,1,100,112336
1201894.945866,1201894.945866,1760631824.669310,20822.200,1219,10,PR,1,100,112338
1201894.955266,1201894.955266,1760631824.678710,20831.600,1219,10,PR,1,100,112342
1201894.964666,1201894.964666,1760631824.688110,20841.000,1219,10,PR,1,100,112379
1201894.975266,1201894.975266,1760631824.698710,20851.600,1235,10,PR,1,100,112346
1201894.985866,1201894.985866,1760631824.709310,20862.200,1235,10,PR,1,100,112346
1201894.996466,1201894.996466,1760631824.719910,20872.800,1235,10,PR,1,100,112334
1201895.007066,1201895.007065,1760631824.730510,20883.400,1235,10,PR,1,100,112369
1201895.017666,1201895.017665,1760631824.741110,20894.000,1235,10,PR,1,100,112345
1201895.028266,1201895.028265,1760631824.751709,20904.600,1235,10,PR,1,100,112373
1201895.038866,1201895.038865,1760631824.762310,20915.200,1235,10,PR,1,100,112353
1201895.049466,1201895.049465,1760631824.772909,20925.800,1235,10,PR,1,100,112368
1201895.060065,1201895.060065,1760631824.783509,20936.400,1235,10,PR,1,100,112336
1201895.070665,1201895.070665,1760631824.794109,20947.000,1235,10,PR,1,100,112311
1201895.080393,1201895.080392,1760631824.803837,20956.727,1251,11,PR,1,100,112307
1201895.090120,1201895.090120,1760631824.813564,20966.455,1251,11,PR,1,100,112344
1201895.099847,1201895.099847,1760631824.823291,20976.182,1251,11,PR,1,100,112320
1201895.109574,1201895.109574,1760631824.833018,20985.909,1251,11,PR,1,100,112315
1201895.119302,1201895.119301,1760631824.842746,20995.636,1251,11,PR,1,100,112351
1201895.129029,1201895.129028,1760631824.852473,21005.364,1251,11,PR,1,100,112358
1201895.138756,1201895.138756,1760631824.862200,21015.091,1251,11,PR,1,100,112328
1201895.148483,1201895.148483,1760631824.871927,21024.818,1251,11,PR,1,100,112299
1201895.158210,1201895.158210,1760631824.881655,21034.545,1251,11,PR,1,100,112316
1201895.167938,1201895.167937,1760631824.891382,21044.273,1251,11,PR,1,100,112349
1201895.177665,1201895.177665,1760631824.901109,21054.000,1251,11,PR,1,100,112322
1201895.187998,1201895.187998,1760631824.911442,21064.333,1266,9,PR,1,100,112338
1201895.198331,1201895.198331,1760631824.921776,21074.667,1266,9,PR,1,100,112320
1201895.208665,1201895.208664,1760631824.932109,21085.000,1266,9,PR,1,100,112352
1201895.218998,1201895.218998,1760631824.942442,21095.333,1266,9,PR,1,100,112323
1201895.229331,1201895.229331,1760631824.952775,21105.667,1266,9,PR,1,100,112342
1201895.239665,1201895.239664,1760631824.963109,21116.000,1266,9,PR,1,100,112339
1201895.249998,1201895.249998,1760631824.973442,21126.333,1266,9,PR,1,100,112335
1201895.260331,1201895.260331,1760631824.983775,21136.667,1266,9,PR,1,100,112333
1201895.270664,1201895.270664,1760631824.994109,21147.000,1266,9,PR,1,100,112354
1201895.280392,1201895.280391,1760631825.003836,21156.727,1281,11,PR,1,100,112326
1201895.290119,1201895.290119,1760631825.013563,21166.455,1281,11,PR,1,100,112342
1201895.299846,1201895.299846,1760631825.023290,21176.182,1281,11,PR,1,100,112300
1201895.309573,1201895.309573,1760631825.033018,21185.909,1281,11,PR,1,100,112333
1201895.319300,1201895.319300,1760631825.042745,21195.636,1281,11,PR,1,100,112312
1201895.329028,1201895.329027,1760631825.052472,21205.364,1281,11,PR,1,100,112340
1201895.338755,1201895.338755,1760631825.062199,21215.091,1281,11,PR,1,100,112346
1201895.348482,1201895.348482,1760631825.071926,21224.818,1281,11,PR,1,100,112333
1201895.358209,1201895.358209,1760631825.081654,21234.545,1281,11,PR,1,100,112295
1201895.367937,1201895.367936,1760631825.091381,21244.273,1281,11,PR,1,100,112321
1201895.377664,1201895.377664,1760631825.101108,21254.000,1281,11,PR,1,100,112315
1201895.387997,1201895.387997,1760631825.111441,21264.333,1298,9,PR,1,100,112327
1201895.398330,1201895.398330,1760631825.121775,21274.667,1298,9,PR,1,100,112314
1201895.408664,1201895.408663,1760631825.132108,21285.000,1298,9,PR,1,100,112339
1201895.418997,1201895.418997,1760631825.142441,21295.333,1298,9,PR,1,100,112299
1201895.429330,1201895.429330,1760631825.152775,21305.667,1298,9,PR,1,100,112315
1201895.439664,1201895.439663,1760631825.163108,21316.000,1298,9,PR,1,100,112322
1201895.449997,1201895.449997,1760631825.173441,21326.333,1298,9,PR,1,100,112335
1201895.460330,1201895.460330,1760631825.183774,21336.667,1298,9,PR,1,100,112328
1201895.470663,1201895.470663,1760631825.194108,21347.000,1298,9,PR,1,100,112290
1201895.480391,1201895.480390,1760631825.203835,21356.727,1313,11,PR,1,100,112295
1201895.490118,1201895.490118,1760631825.213562,21366.455,1313,11,PR,1,100,112335
1201895.499845,1201895.499845,1760631825.223289,21376.182,1313,11,PR,1,100,112306
1201895.509572,1201895.509572,1760631825.233017,21385.909,1313,11,PR,1,100,112336
1201895.519299,1201895.519299,1760631825.242744,21395.636,1313,11,PR,1,100,112314
1201895.529027,1201895.529026,1760631825.252471,21405.364,1313,11,PR,1,100,112352
1201895.538754,1201895.538754,1760631825.262198,21415.091,1313,11,PR,1,100,112316
1201895.548481,1201895.548481,1760631825.271926,21424.818,1313,11,PR,1,100,112339
1201895.558208,1201895.558208,1760631825.281653,21434.545,1313,11,PR,1,100,112310
1201895.567936,1201895.567935,1760631825.291380,21444.273,1313,11,PR,1,100,112352
1201895.577663,1201895.577663,1760631825.301107,21454.000,1313,11,PR,1,100,112306
1201895.588263,1201895.588262,1760631825.311707,21464.600,1329,10,PR,1,100,112340
1201895.598863,1201895.598862,1760631825.322307,21475.200,1329,10,PR,1,100,112315
1201895.609463,1201895.609462,1760631825.332907,21485.800,1329,10,PR,1,100,112364
1201895.620063,1201895.620062,1760631825.343507,21496.400,1329,10,PR,1,100,112313
1201895.630663,1201895.630662,1760631825.354107,21507.000,1329,10,PR,1,100,112333
1201895.641262,1201895.641262,1760631825.364707,21517.600,1329,10,PR,1,100,112328
1201895.651862,1201895.651862,1760631825.375307,21528.200,1329,10,PR,1,100,112351
1201895.662462,1201895.662462,1760631825.385907,21538.800,1329,10,PR,1,100,112328
1201895.673062,1201895.673062,1760631825.396507,21549.400,1329,10,PR,1,100,112327
1201895.683662,1201895.683662,1760631825.407107,21560.000,1329,10,PR,1,100,112336
1201895.694107,1201895.694106,1760631825.417552,21570.444,1343,9,PR,1,100,112349
1201895.704551,1201895.704551,1760631825.427996,21580.889,1343,9,PR,1,100,112312
1201895.714995,1201895.714995,1760631825.438440,21591.333,1343,9,PR,1,100,112310
1201895.725440,1201895.725440,1760631825.448885,21601.778,1343,9,PR,1,100,112323
1201895.735884,1201895.735884,1760631825.459329,21612.222,1343,9,PR,1,100,112328
1201895.746329,1201895.746328,1760631825.469774,21622.667,1343,9,PR,1,100,112291
1201895.756773,1201895.756773,1760631825.480218,21633.111,1343,9,PR,1,100,112332
1201895.767217,1201895.767217,1760631825.490662,21643.556,1343,9,PR,1,100,112323
1201895.777662,1201895.777661,1760631825.501107,21654.000,1343,9,PR,1,100,112318
1201895.787298,1201895.787298,1760631825.510743,21663.636,1360,11,PR,1,100,112298
1201895.796934,1201895.796934,1760631825.520379,21673.273,1360,11,PR,1,100,112302
1201895.806571,1201895.806570,1760631825.530016,21682.909,1360,11,PR,1,100,112316
1201895.816207,1201895.816207,1760631825.539652,21692.545,1360,11,PR,1,100,112341
1201895.825843,1201895.825843,1760631825.549288,21702.182,1360,11,PR,1,100,112318
1201895.835480,1201895.835479,1760631825.558925,21711.818,1360,11,PR,1,100,112326
1201895.845116,1201895.845116,1760631825.568561,21721.455,1360,11,PR,1,100,112328
1201895.854752,1201895.854752,1760631825.578197,21731.091,1360,11,PR,1,100,112343
1201895.864389,1201895.864388,1760631825.587834,21740.727,1360,11,PR,1,100,112343
1201895.874025,1201895.874025,1760631825.597470,21750.364,1360,11,PR,1,100,112262
1201895.883661,1201895.883661,1760631825.607106,21760.000,1360,11,PR,1,100,112306
1201895.894106,1201895.894105,1760631825.617551,21770.444,1375,9,PR,1,100,112275
1201895.904550,1201895.904550,1760631825.627995,21780.889,1375,9,PR,1,100,112288
1201895.914994,1201895.914994,1760631825.638439,21791.333,1375,9,PR,1,100,112316
1201895.925439,1201895.925439,1760631825.648884,21801.778,1375,9,PR,1,100,112316
1201895.935883,1201895.935883,1760631825.659328,21812.222,1375,9,PR,1,100,112318
1201895.946328,1201895.946327,1760631825.669773,21822.667,1375,9,PR,1,100,112316
1201895.956772,1201895.956772,1760631825.680217,21833.111,1375,9,PR,1,100,112308
1201895.967216,1201895.967216,1760631825.690661,21843.556,1375,9,PR,1,100,112327
1201895.977661,1201895.977660,1760631825.701106,21854.000,1375,9,PR,1,100,112326
1201895.987388,1201895.987388,1760631825.710833,21863.727,1391,11,PR,1,100,112352
1201895.997115,1201895.997115,1760631825.720560,21873.455,1391,11,PR,1,100,112324
1201896.006842,1201896.006842,1760631825.730288,21883.182,1391,11,PR,1,100,112332
1201896.016570,1201896.016569,1760631825.740015,21892.909,1391,11,PR,1,100,112355
1201896.026297,1201896.026297,1760631825.749742,21902.636,1391,11,PR,1,100,112319
1201896.036024,1201896.036024,1760631825.759469,21912.364,1391,11,PR,1,100,112325
1201896.045751,1201896.045751,1760631825.769197,21922.091,1391,11,PR,1,100,112341
1201896.055478,1201896.055478,1760631825.778924,21931.818,1391,11,PR,1,100,112360
1201896.065206,1201896.065205,1760631825.788651,21941.545,1391,11,PR,1,100,112367
1201896.074933,1201896.074933,1760631825.798378,21951.273,1391,11,PR,1,100,112325
1201896.084660,1201896.084660,1760631825.808105,21961.000,1391,11,PR,1,100,112348
1201896.095260,1201896.095260,1760631825.818706,21971.600,1410,10,PR,1,100,112360
1201896.105860,1201896.105860,1760631825.829305,21982.200,1410,10,PR,1,100,112344
1201896.116460,1201896.116460,1760631825.839905,21992.800,1410,10,PR,1,100,112344
1201896.127060,1201896.127060,1760631825.850505,22003.400,1410,10,PR,1,100,112361
1201896.137660,1201896.137660,1760631825.861105,22014.000,1410,10,PR,1,100,112366
1201896.148260,1201896.148260,1760631825.871705,22024.600,1410,10,PR,1,100,112351
1201896.158860,1201896.158860,1760631825.882305,22035.200,1410,10,PR,1,100,112334
1201896.169460,1201896.169459,1760631825.892905,22045.800,1410,10,PR,1,100,112386
1201896.180060,1201896.180059,1760631825.903505,22056.400,1410,10,PR,1,100,112376
1201896.190660,1201896.190659,1760631825.914105,22067.000,1410,10,PR,1,100,112379
1201896.199960,1201896.199959,1760631825.923405,22076.300,1426,10,PR,1,100,112334
1201896.209260,1201896.209259,1760631825.932705,22085.600,1426,10,PR,1,100,112376
1201896.218559,1201896.218559,1760631825.942005,22094.900,1426,10,PR,1,100,112381
1201896.227859,1201896.227859,1760631825.951305,22104.200,1426,10,PR,1,100,112378
1201896.237159,1201896.237159,1760631825.960605,22113.500,1426,10,PR,1,100,112388
1201896.246459,1201896.246459,1760631825.969905,22122.800,1426,10,PR,1,100,112420
1201896.255759,1201896.255759,1760631825.979205,22132.100,1426,10,PR,1,100,112394
1201896.265059,1201896.265059,1760631825.988505,22141.400,1426,10,PR,1,100,112402
1201896.274359,1201896.274359,1760631825.997805,22150.700,1426,10,PR,1,100,112361
1201896.283659,1201896.283659,1760631826.007105,22160.000,1426,10,PR,1,100,112391
1201896.294359,1201896.294359,1760631826.017805,22170.700,1441,10,PR,1,100,112406
1201896.305059,1201896.305059,1760631826.028505,22181.400,1441,10,PR,1,100,112417
1201896.315759,1201896.315759,1760631826.039205,22192.100,1441,10,PR,1,100,112386
1201896.326459,1201896.326459,1760631826.049905,22202.800,1441,10,PR,1,100,112410
1201896.337159,1201896.337159,1760631826.060605,22213.500,1441,10,PR,1,100,112423
1201896.347859,1201896.347859,1760631826.071305,22224.200,1441,10,PR,1,100,112411
1201896.358559,1201896.358558,1760631826.082005,22234.900,1441,10,PR,1,100,112405
1201896.369259,1201896.369258,1760631826.092704,22245.600,1441,10,PR,1,100,112402
1201896.379959,1201896.379958,1760631826.103404,22256.300,1441,10,PR,1,100,112435
1201896.390659,1201896.390658,1760631826.114104,22267.000,1441,10,PR,1,100,112453
1201896.400386,1201896.400386,1760631826.123832,22276.727,1458,11,PR,1,100,112385
1201896.410113,1201896.410113,1760631826.133559,22286.455,1458,11,PR,1,100,112424
1201896.419840,1201896.419840,1760631826.143286,22296.182,1458,11,PR,1,100,112419
1201896.429567,1201896.429567,1760631826.153013,22305.909,1458,11,PR,1,100,112421
1201896.439295,1201896.439294,1760631826.162740,22315.636,1458,11,PR,1,100,112401
1201896.449022,1201896.449022,1760631826.172468,22325.364,1458,11,PR,1,100,112463
1201896.458749,1201896.458749,1760631826.182195,22335.091,1458,11,PR,1,100,112432
1201896.468476,1201896.468476,1760631826.191922,22344.818,1458,11,PR,1,100,112452
1201896.478204,1201896.478203,1760631826.201649,22354.545,1458,11,PR,1,100,112416
1201896.487931,1201896.487931,1760631826.211377,22364.273,1458,11,PR,1,100,112439
1201896.497658,1201896.497658,1760631826.221104,22374.000,1458,11,PR,1,100,112443
1201896.507991,1201896.507991,1760631826.231437,22384.333,1474,9,PR,1,100,112428
1201896.518325,1201896.518324,1760631826.241771,22394.667,1474,9,PR,1,100,112429
1201896.528658,1201896.528658,1760631826.252104,22405.000,1474,9,PR,1,100,112418
1201896.538991,1201896.538991,1760631826.262437,22415.333,1474,9,PR,1,100,112397
1201896.549324,1201896.549324,1760631826.272770,22425.667,1474,9,PR,1,100,112424
1201896.559658,1201896.559657,1760631826.283104,22436.000,1474,9,PR,1,100,112421
1201896.569991,1201896.569991,1760631826.293437,22446.333,1474,9,PR,1,100,112445
1201896.580324,1201896.580324,1760631826.303770,22456.667,1474,9,PR,1,100,112442
1201896.590658,1201896.590657,1760631826.314104,22467.000,1474,9,PR,1,100,112415
1201896.600385,1201896.600384,1760631826.323831,22476.727,1490,11,PR,1,100,112387
1201896.610112,1201896.610112,1760631826.333558,22486.455,1490,11,PR,1,100,112399
1201896.619839,1201896.619839,1760631826.343285,22496.182,1490,11,PR,1,100,112412
1201896.629566,1201896.629566,1760631826.353013,22505.909,1490,11,PR,1,100,112415
1201896.639294,1201896.639293,1760631826.362740,22515.636,1490,11,PR,1,100,112443
1201896.649021,1201896.649021,1760631826.372467,22525.364,1490,11,PR,1,100,112458
1201896.658748,1201896.658748,1760631826.382194,22535.091,1490,11,PR,1,100,112423
1201896.668475,1201896.668475,1760631826.391922,22544.818,1490,11,PR,1,100,112400
1201896.678203,1201896.678202,1760631826.401649,22554.545,1490,11,PR,1,100,112398
1201896.687930,1201896.687929,1760631826.411376,22564.273,1490,11,PR,1,100,112390
1201896.697657,1201896.697657,1760631826.421103,22574.000,1490,11,PR,1,100,112416
1201896.708257,1201896.708257,1760631826.431703,22584.600,1508,10,PR,1,100,112420
1201896.718857,1201896.718857,1760631826.442303,22595.200,1508,10,PR,1,100,112425
1201896.729457,1201896.729457,1760631826.452903,22605.800,1508,10,PR,1,100,112418
1201896.740057,1201896.740057,1760631826.463503,22616.400,1508,10,PR,1,100,112437
1201896.750657,1201896.750656,1760631826.474103,22627.000,1508,10,PR,1,100,112434
1201896.761257,1201896.761256,1760631826.484703,22637.600,1508,10,PR,1,100,112446
1201896.771857,1201896.771856,1760631826.495303,22648.200,1508,10,PR,1,100,112450
1201896.782457,1201896.782456,1760631826.505903,22658.800,1508,10,PR,1,100,112461
1201896.793056,1201896.793056,1760631826.516503,22669.400,1508,10,PR,1,100,112449
1201896.803656,1201896.803656,1760631826.527103,22680.000,1508,10,PR,1,100,112475
1201896.813990,1201896.813989,1760631826.537436,22690.333,1524,9,PR,1,100,112430
1201896.824323,1201896.824323,1760631826.547769,22700.667,1524,9,PR,1,100,112447
1201896.834656,1201896.834656,1760631826.558103,22711.000,1524,9,PR,1,100,112442
1201896.844990,1201896.844989,1760631826.568436,22721.333,1524,9,PR,1,100,112432
1201896.855323,1201896.855323,1760631826.578769,22731.667,1524,9,PR,1,100,112413
1201896.865656,1201896.865656,1760631826.589103,22742.000,1524,9,PR,1,100,112471
1201896.875989,1201896.875989,1760631826.599436,22752.333,1524,9,PR,1,100,112446
1201896.886323,1201896.886322,1760631826.609769,22762.667,1524,9,PR,1,100,112419
1201896.896656,1201896.896656,1760631826.620102,22773.000,1524,9,PR,1,100,112428
1201896.906383,1201896.906383,1760631826.629830,22782.727,1538,11,PR,1,100,112488
1201896.916110,1201896.916110,1760631826.639557,22792.455,1538,11,PR,1,100,112440
1201896.925838,1201896.925837,1760631826.649284,22802.182,1538,11,PR,1,100,112453
1201896.935565,1201896.935565,1760631826.659011,22811.909,1538,11,PR,1,100,112460
1201896.945292,1201896.945292,1760631826.668739,22821.636,1538,11,PR,1,100,112453
1201896.955019,1201896.955019,1760631826.678466,22831.364,1538,11,PR,1,100,112442
1201896.964746,1201896.964746,1760631826.688193,22841.091,1538,11,PR,1,100,112452
1201896.974474,1201896.974473,1760631826.697920,22850.818,1538,11,PR,1,100,112456
1201896.984201,1201896.984201,1760631826.707648,22860.545,1538,11,PR,1,100,112444
1201896.993928,1201896.993928,1760631826.717375,22870.273,1538,11,PR,1,100,112469
1201897.003655,1201897.003655,1760631826.727102,22880.000,1538,11,PR,1,100,112442
1201897.014100,1201897.014100,1760631826.737546,22890.444,1554,9,PR,1,100,112420
1201897.024544,1201897.024544,1760631826.747991,22900.889,1554,9,PR,1,100,112417
1201897.034989,1201897.034988,1760631826.758435,22911.333,1554,9,PR,1,100,112417
1201897.045433,1201897.045433,1760631826.768880,22921.778,1554,9,PR,1,100,112432
1201897.055877,1201897.055877,1760631826.779324,22932.222,1554,9,PR,1,100,112421
1201897.066322,1201897.066321,1760631826.789768,22942.667,1554,9,PR,1,100,112447
1201897.076766,1201897.076766,1760631826.800213,22953.111,1554,9,PR,1,100,112464
1201897.087210,1201897.087210,1760631826.810657,22963.556,1554,9,PR,1,100,112408
1201897.097655,1201897.097655,1760631826.821102,22974.000,1554,9,PR,1,100,112391
1201897.107291,1201897.107291,1760631826.830738,22983.636,1570,11,PR,1,100,112425
1201897.116928,1201897.116927,1760631826.840374,22993.273,1570,11,PR,1,100,112392
1201897.126564,1201897.126564,1760631826.850011,23002.909,1570,11,PR,1,100,112406
1201897.136200,1201897.136200,1760631826.859647,23012.545,1570,11,PR,1,100,112398
1201897.145836,1201897.145836,1760631826.869283,23022.182,1570,11,PR,1,100,112425
1201897.155473,1201897.155473,1760631826.878920,23031.818,1570,11,PR,1,100,112360
1201897.165109,1201897.165109,1760631826.888556,23041.455,1570,11,PR,1,100,112393
1201897.174745,1201897.174745,1760631826.898192,23051.091,1570,11,PR,1,100,112362
1201897.184382,1201897.184381,1760631826.907829,23060.727,1570,11,PR,1,100,112349
1201897.194018,1201897.194018,1760631826.917465,23070.364,1570,11,PR,1,100,112350
1201897.203654,1201897.203654,1760631826.927101,23080.000,1570,11,PR,1,100,112366
1201897.213988,1201897.213987,1760631826.937434,23090.333,1586,9,PR,1,100,112346
1201897.224321,1201897.224321,1760631826.947768,23100.667,1586,9,PR,1,100,112336
1201897.234654,1201897.234654,1760631826.958101,23111.000,1586,9,PR,1,100,112331
1201897.244987,1201897.244987,1760631826.968434,23121.333,1586,9,PR,1,100,112348
1201897.255321,1201897.255320,1760631826.978768,23131.667,1586,9,PR,1,100,112333
1201897.265654,1201897.265654,1760631826.989101,23142.000,1586,9,PR,1,100,112345
1201897.275987,1201897.275987,1760631826.999434,23152.333,1586,9,PR,1,100,112342
1201897.286321,1201897.286320,1760631827.009768,23162.667,1586,9,PR,1,100,112349
1201897.296654,1201897.296654,1760631827.020101,23173.000,1586,9,PR,1,100,112352
1201897.306381,1201897.306381,1760631827.029828,23182.727,1605,11,PR,1,100,112321
1201897.316108,1201897.316108,1760631827.039555,23192.455,1605,11,PR,1,100,112374
1201897.325836,1201897.325835,1760631827.049283,23202.182,1605,11,PR,1,100,112337
1201897.335563,1201897.335563,1760631827.059010,23211.909,1605,11,PR,1,100,112368
1201897.345290,1201897.345290,1760631827.068737,23221.636,1605,11,PR,1,100,112350
1201897.355017,1201897.355017,1760631827.078464,23231.364,1605,11,PR,1,100,112327
1201897.364744,1201897.364744,1760631827.088192,23241.091,1605,11,PR,1,100,112332
1201897.374472,1201897.374471,1760631827.097919,23250.818,1605,11,PR,1,100,112329
1201897.384199,1201897.384199,1760631827.107646,23260.545,1605,11,PR,1,100,112309
1201897.393926,1201897.393926,1760631827.117373,23270.273,1605,11,PR,1,100,112339
1201897.403653,1201897.403653,1760631827.127100,23280.000,1605,11,PR,1,100,112333
1201897.414353,1201897.414353,1760631827.137800,23290.700,1622,10,PR,1,100,112333
1201897.425053,1201897.425053,1760631827.148500,23301.400,1622,10,PR,1,100,112323
1201897.435753,1201897.435753,1760631827.159200,23312.100,1622,10,PR,1,100,112303
1201897.446453,1201897.446453,1760631827.169900,23322.800,1622,10,PR,1,100,112325
1201897.457153,1201897.457153,1760631827.180600,23333.500,1622,10,PR,1,100,112327
1201897.467853,1201897.467853,1760631827.191300,23344.200,1622,10,PR,1,100,112314
1201897.478553,1201897.478553,1760631827.202000,23354.900,1622,10,PR,1,100,112277
1201897.489253,1201897.489253,1760631827.212700,23365.600,1622,10,PR,1,100,112317
1201897.499953,1201897.499953,1760631827.223400,23376.300,1622,10,PR,1,100,112320
1201897.510653,1201897.510653,1760631827.234100,23387.000,1622,10,PR,1,100,112285
1201897.519953,1201897.519952,1760631827.243400,23396.300,1637,10,PR,1,100,112291
1201897.529253,1201897.529252,1760631827.252700,23405.600,1637,10,PR,1,100,112278
1201897.538553,1201897.538552,1760631827.262000,23414.900,1637,10,PR,1,100,112297
1201897.547853,1201897.547852,1760631827.271300,23424.200,1637,10,PR,1,100,112318
1201897.557153,1201897.557152,1760631827.280600,23433.500,1637,10,PR,1,100,112289
1201897.566452,1201897.566452,1760631827.289900,23442.800,1637,10,PR,1,100,112313
1201897.575752,1201897.575752,1760631827.299200,23452.100,1637,10,PR,1,100,112295
1201897.585052,1201897.585052,1760631827.308500,23461.400,1637,10,PR,1,100,112301
1201897.594352,1201897.594352,1760631827.317800,23470.700,1637,10,PR,1,100,112302
1201897.603652,1201897.603652,1760631827.327100,23480.000,1637,10,PR,1,100,112294
1201897.614352,1201897.614352,1760631827.337800,23490.700,1653,10,PR,1,100,112286
1201897.625052,1201897.625052,1760631827.348500,23501.400,1653,10,PR,1,100,112283
1201897.635752,1201897.635752,1760631827.359200,23512.100,1653,10,PR,1,100,112265
1201897.646452,1201897.646452,1760631827.369900,23522.800,1653,10,PR,1,100,112307
1201897.657152,1201897.657152,1760631827.380599,23533.500,1653,10,PR,1,100,112292
1201897.667852,1201897.667852,1760631827.391299,23544.200,1653,10,PR,1,100,112287
1201897.678552,1201897.678552,1760631827.401999,23554.900,1653,10,PR,1,100,112278
1201897.689252,1201897.689252,1760631827.412699,23565.600,1653,10,PR,1,100,112284
1201897.699952,1201897.699952,1760631827.423399,23576.300,1653,10,PR,1,100,112303
1201897.710652,1201897.710651,1760631827.434099,23587.000,1653,10,PR,1,100,112277
1201897.720985,1201897.720985,1760631827.444433,23597.333,1668,9,PR,1,100,112311
1201897.731318,1201897.731318,1760631827.454766,23607.667,1668,9,PR,1,100,112327
1201897.741652,1201897.741651,1760631827.465099,23618.000,1668,9,PR,1,100,112317
1201897.751985,1201897.751985,1760631827.475432,23628.333,1668,9,PR,1,100,112310
1201897.762318,1201897.762318,1760631827.485766,23638.667,1668,9,PR,1,100,112302
1201897.772651,1201897.772651,1760631827.496099,23649.000,1668,9,PR,1,100,112336
1201897.782985,1201897.782984,1760631827.506432,23659.333,1668,9,PR,1,100,112328
1201897.793318,1201897.793318,1760631827.516766,23669.667,1668,9,PR,1,100,112354
1201897.803651,1201897.803651,1760631827.527099,23680.000,1668,9,PR,1,100,112363
1201897.813378,1201897.813378,1760631827.536826,23689.727,1684,11,PR,1,100,112359
1201897.823106,1201897.823105,1760631827.546553,23699.455,1684,11,PR,1,100,112346
1201897.832833,1201897.832833,1760631827.556281,23709.182,1684,11,PR,1,100,112361
1201897.842560,1201897.842560,1760631827.566008,23718.909,1684,11,PR,1,100,112374
1201897.852287,1201897.852287,1760631827.575735,23728.636,1684,11,PR,1,100,112344
1201897.862015,1201897.862014,1760631827.585462,23738.364,1684,11,PR,1,100,112377
1201897.871742,1201897.871742,1760631827.595190,23748.091,1684,11,PR,1,100,112370
1201897.881469,1201897.881469,1760631827.604917,23757.818,1684,11,PR,1,100,112366
1201897.891196,1201897.891196,1760631827.614644,23767.545,1684,11,PR,1,100,112373
1201897.900923,1201897.900923,1760631827.624371,23777.273,1684,11,PR,1,100,112362
1201897.910651,1201897.910650,1760631827.634099,23787.000,1684,11,PR,1,100,112379
1201897.920378,1201897.920378,1760631827.643826,23796.727,1699,11,PR,1,100,112369
1201897.930105,1201897.930105,1760631827.653553,23806.455,1699,11,PR,1,100,112400
1201897.939832,1201897.939832,1760631827.663280,23816.182,1699,11,PR,1,100,112364
1201897.949560,1201897.949559,1760631827.673007,23825.909,1699,11,PR,1,100,112387
1201897.959287,1201897.959287,1760631827.682735,23835.636,1699,11,PR,1,100,112433
1201897.969014,1201897.969014,1760631827.692462,23845.364,1699,11,PR,1,100,112395
1201897.978741,1201897.978741,1760631827.702189,23855.091,1699,11,PR,1,100,112416
1201897.988468,1201897.988468,1760631827.711916,23864.818,1699,11,PR,1,100,112435
1201897.998196,1201897.998195,1760631827.721644,23874.545,1699,11,PR,1,100,112445
1201898.007923,1201898.007923,1760631827.731371,23884.273,1699,11,PR,1,100,112463
1201898.017650,1201898.017650,1760631827.741098,23894.000,1699,11,PR,1,100,112479
1201898.027983,1201898.027983,1760631827.751431,23904.333,1715,9,PR,1,100,112513
1201898.038317,1201898.038316,1760631827.761765,23914.667,1715,9,PR,1,100,112511
1201898.048650,1201898.048650,1760631827.772098,23925.000,1715,9,PR,1,100,112544
1201898.058983,1201898.058983,1760631827.782431,23935.333,1715,9,PR,1,100,112551
1201898.069317,1201898.069316,1760631827.792765,23945.667,1715,9,PR,1,100,112564
1201898.079650,1201898.079650,1760631827.803098,23956.000,1715,9,PR,1,100,112585
1201898.089983,1201898.089983,1760631827.813431,23966.333,1715,9,PR,1,100,112588
