LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1032477.544526,1032477.544530,1760462407.357323,89664.000,11920,3,AY,1,100,0.137
1032477.584527,1032477.584531,1760462407.397324,89704.000,11935,2,AY,1,100,0.146
1032477.624528,1032477.624532,1760462407.437325,89744.000,11935,2,AY,1,100,0.150
1032477.664528,1032477.664532,1760462407.477325,89784.000,11951,3,AY,1,100,0.081
1032477.704529,1032477.704533,1760462407.517326,89824.000,11951,3,AY,1,100,0.077
1032477.744529,1032477.744533,1760462407.557327,89864.000,11951,3,AY,1,100,0.143
1032477.784530,1032477.784534,1760462407.597328,89904.000,11965,2,AY,1,100,0.122
1032477.824531,1032477.824535,1760462407.637328,89944.000,11965,2,AY,1,100,0.108
1032477.864531,1032477.864535,1760462407.677329,89984.000,11982,3,AY,1,100,0.115
1032477.904532,1032477.904536,1760462407.717330,90024.000,11982,3,AY,1,100,0.138
1032477.944532,1032477.944536,1760462407.757330,90064.000,11982,3,AY,1,100,0.135
1032477.985033,1032477.985037,1760462407.797831,90104.500,11997,2,AY,1,100,0.111
1032478.025534,1032478.025537,1760462407.838332,90145.000,11997,2,AY,1,100,0.147
1032478.065534,1032478.065538,1760462407.878332,90185.000,12015,3,AY,1,100,0.104
1032478.105535,1032478.105539,1760462407.918333,90225.000,12015,3,AY,1,100,-0.008
1032478.145535,1032478.145539,1760462407.958334,90265.000,12015,3,AY,1,100,0.093
1032478.185536,1032478.185540,1760462407.998334,90305.000,12030,2,AY,1,100,0.075
1032478.225536,1032478.225540,1760462408.038335,90345.000,12030,2,AY,1,100,0.202
1032478.265204,1032478.265208,1760462408.078002,90384.667,12046,3,AY,1,100,0.236
1032478.304871,1032478.304875,1760462408.117670,90424.333,12046,3,AY,1,100,0.202
1032478.344538,1032478.344542,1760462408.157337,90464.000,12046,3,AY,1,100,0.150
1032478.384539,1032478.384543,1760462408.197338,90504.000,12063,2,AY,1,100,0.161
1032478.424539,1032478.424543,1760462408.237339,90544.000,12063,2,AY,1,100,0.180
1032478.464540,1032478.464544,1760462408.277339,90584.000,12080,3,AY,1,100,0.199
1032478.504541,1032478.504544,1760462408.317340,90624.000,12080,3,AY,1,100,0.199
1032478.544541,1032478.544545,1760462408.357341,90664.000,12080,3,AY,1,100,0.204
1032478.591542,1032478.591546,1760462408.404341,90711.000,12094,2,AY,1,100,0.181
1032478.638543,1032478.638546,1760462408.451342,90758.000,12094,2,AY,1,100,0.178
1032478.678543,1032478.678547,1760462408.491343,90798.000,12110,3,AY,1,100,0.210
1032478.718544,1032478.718548,1760462408.531343,90838.000,12110,3,AY,1,100,0.191
1032478.758544,1032478.758548,1760462408.571344,90878.000,12110,3,AY,1,100,0.180
1032478.798545,1032478.798549,1760462408.611345,90918.000,12125,2,AY,1,100,0.167
1032478.838545,1032478.838549,1760462408.651345,90958.000,12125,2,AY,1,100,0.163
1032478.878546,1032478.878550,1760462408.691346,90998.000,12142,3,AY,1,100,0.174
1032478.918547,1032478.918551,1760462408.731347,91038.000,12142,3,AY,1,100,0.152
1032478.958547,1032478.958551,1760462408.771348,91078.000,12142,3,AY,1,100,0.151
1032478.998548,1032478.998552,1760462408.811348,91118.000,12156,2,AY,1,100,0.155
1032479.038548,1032479.038552,1760462408.851349,91158.000,12156,2,AY,1,100,0.148
1032479.078549,1032479.078553,1760462408.891350,91198.000,12172,3,AY,1,100,0.138
1032479.118550,1032479.118553,1760462408.931350,91238.000,12172,3,AY,1,100,0.136
1032479.158550,1032479.158554,1760462408.971351,91278.000,12172,3,AY,1,100,0.146
1032479.198551,1032479.198555,1760462409.011352,91318.000,12188,2,AY,1,100,0.131
1032479.238551,1032479.238555,1760462409.051353,91358.000,12188,2,AY,1,100,0.141
1032479.278552,1032479.278556,1760462409.091353,91398.000,12204,3,AY,1,100,0.141
1032479.318553,1032479.318556,1760462409.131354,91438.000,12204,3,AY,1,100,0.134
1032479.358553,1032479.358557,1760462409.171355,91478.000,12204,3,AY,1,100,0.158
1032479.398554,1032479.398558,1760462409.211355,91518.000,12221,2,AY,1,100,0.150
1032479.438554,1032479.438558,1760462409.251356,91558.000,12221,2,AY,1,100,0.128
1032479.478555,1032479.478559,1760462409.291357,91598.000,12237,3,AY,1,100,0.146
1032479.518555,1032479.518559,1760462409.331357,91638.000,12237,3,AY,1,100,0.160
1032479.558556,1032479.558560,1760462409.371358,91678.000,12237,3,AY,1,100,0.150
1032479.598557,1032479.598560,1760462409.411359,91718.000,12252,2,AY,1,100,0.141
1032479.638557,1032479.638561,1760462409.451359,91758.000,12252,2,AY,1,100,0.148
1032479.682891,1032479.682895,1760462409.495693,91802.333,12270,3,AY,1,100,0.181
1032479.727225,1032479.727229,1760462409.540027,91846.667,12270,3,AY,1,100,0.168
1032479.771559,1032479.771563,1760462409.584362,91891.000,12270,3,AY,1,100,0.147
1032479.811560,1032479.811564,1760462409.624362,91931.000,12286,2,AY,1,100,0.133
1032479.851560,1032479.851564,1760462409.664363,91971.000,12286,2,AY,1,100,0.163
1032479.891561,1032479.891565,1760462409.704364,92011.000,12303,3,AY,1,100,0.172
1032479.931562,1032479.931565,1760462409.744364,92051.000,12303,3,AY,1,100,0.160
1032479.971562,1032479.971566,1760462409.784365,92091.000,12303,3,AY,1,100,0.156
1032480.011563,1032480.011567,1760462409.824366,92131.000,12318,2,AY,1,100,0.150
1032480.051563,1032480.051567,1760462409.864366,92171.000,12318,2,AY,1,100,0.157
1032480.091564,1032480.091568,1760462409.904367,92211.000,12334,3,AY,1,100,0.170
1032480.131564,1032480.131568,1760462409.944368,92251.000,12334,3,AY,1,100,0.163
1032480.171565,1032480.171569,1760462409.984368,92291.000,12334,3,AY,1,100,0.147
1032480.211566,1032480.211569,1760462410.024369,92331.000,12350,2,AY,1,100,0.143
1032480.251566,1032480.251570,1760462410.064370,92371.000,12350,2,AY,1,100,0.152
1032480.291567,1032480.291571,1760462410.104370,92411.000,12365,3,AY,1,100,0.154
1032480.331567,1032480.331571,1760462410.144371,92451.000,12365,3,AY,1,100,0.175
1032480.371568,1032480.371572,1760462410.184372,92491.000,12365,3,AY,1,100,0.157
1032480.411569,1032480.411572,1760462410.224372,92531.000,12380,2,AY,1,100,0.176
1032480.451569,1032480.451573,1760462410.264373,92571.000,12380,2,AY,1,100,0.219
1032480.491570,1032480.491574,1760462410.304374,92611.000,12397,3,AY,1,100,0.212
1032480.531570,1032480.531574,1760462410.344374,92651.000,12397,3,AY,1,100,0.178
1032480.571571,1032480.571575,1760462410.384375,92691.000,12397,3,AY,1,100,0.188
1032480.611572,1032480.611575,1760462410.424376,92731.000,12412,2,AY,1,100,0.177
1032480.651572,1032480.651576,1760462410.464376,92771.000,12412,2,AY,1,100,0.171
1032480.691573,1032480.691576,1760462410.504377,92811.000,12427,3,AY,1,100,0.177
1032480.731573,1032480.731577,1760462410.544378,92851.000,12427,3,AY,1,100,0.181
1032480.771574,1032480.771578,1760462410.584378,92891.000,12427,3,AY,1,100,0.173
1032480.811574,1032480.811578,1760462410.624379,92931.000,12447,2,AY,1,100,0.162
1032480.851575,1032480.851579,1760462410.664380,92971.000,12447,2,AY,1,100,0.175
1032480.895909,1032480.895913,1760462410.708714,93015.333,12463,3,AY,1,100,0.172
1032480.940243,1032480.940247,1760462410.753048,93059.667,12463,3,AY,1,100,0.167
1032480.984577,1032480.984581,1760462410.797382,93104.000,12463,3,AY,1,100,0.177
1032481.024578,1032481.024581,1760462410.837383,93144.000,12478,2,AY,1,100,0.172
1032481.064578,1032481.064582,1760462410.877384,93184.000,12478,2,AY,1,100,0.175
1032481.104579,1032481.104583,1760462410.917384,93224.000,12493,3,AY,1,100,0.178
1032481.144579,1032481.144583,1760462410.957385,93264.000,12493,3,AY,1,100,0.172
1032481.184580,1032481.184584,1760462410.997386,93304.000,12493,3,AY,1,100,0.168
1032481.224581,1032481.224584,1760462411.037386,93344.000,12509,2,AY,1,100,0.174
1032481.264581,1032481.264585,1760462411.077387,93384.000,12509,2,AY,1,100,0.172
1032481.304582,1032481.304585,1760462411.117388,93424.000,12525,3,AY,1,100,0.171
1032481.344582,1032481.344586,1760462411.157388,93464.000,12525,3,AY,1,100,0.180
1032481.384583,1032481.384587,1760462411.197389,93504.000,12525,3,AY,1,100,0.174
1032481.424583,1032481.424587,1760462411.237390,93544.000,12540,2,AY,1,100,0.176
1032481.464584,1032481.464588,1760462411.277390,93584.000,12540,2,AY,1,100,0.170
1032481.504585,1032481.504588,1760462411.317391,93624.000,12558,3,AY,1,100,0.165
1032481.544585,1032481.544589,1760462411.357392,93664.000,12558,3,AY,1,100,0.172
1032481.584586,1032481.584590,1760462411.397393,93704.000,12558,3,AY,1,100,0.171
1032481.624586,1032481.624590,1760462411.437393,93744.000,12575,2,AY,1,100,0.156
1032481.664587,1032481.664591,1760462411.477394,93784.000,12575,2,AY,1,100,0.137
1032481.704588,1032481.704591,1760462411.517395,93824.000,12591,3,AY,1,100,0.143
1032481.744588,1032481.744592,1760462411.557395,93864.000,12591,3,AY,1,100,0.128
1032481.784589,1032481.784592,1760462411.597396,93904.000,12591,3,AY,1,100,0.107
1032481.824589,1032481.824593,1760462411.637397,93944.000,12607,3,AY,1,100,0.108
1032481.864590,1032481.864594,1760462411.677397,93984.000,12607,3,AY,1,100,0.126
1032481.904591,1032481.904594,1760462411.717398,94024.000,12607,3,AY,1,100,0.102
1032481.944591,1032481.944595,1760462411.757399,94064.000,12623,2,AY,1,100,0.061
1032481.984592,1032481.984595,1760462411.797399,94104.000,12623,2,AY,1,100,0.090
1032482.031092,1032482.031096,1760462411.843900,94150.500,12637,2,AY,1,100,0.075
1032482.077593,1032482.077597,1760462411.890401,94197.000,12637,2,AY,1,100,0.073
1032482.117594,1032482.117597,1760462411.930402,94237.000,12654,3,AY,1,100,0.087
1032482.157594,1032482.157598,1760462411.970402,94277.000,12654,3,AY,1,100,0.088
1032482.197595,1032482.197598,1760462412.010403,94317.000,12654,3,AY,1,100,0.082
1032482.237595,1032482.237599,1760462412.050404,94357.000,12669,2,AY,1,100,0.077
1032482.277596,1032482.277600,1760462412.090404,94397.000,12669,2,AY,1,100,0.080
1032482.317597,1032482.317600,1760462412.130405,94437.000,12685,3,AY,1,100,0.079
1032482.357597,1032482.357601,1760462412.170406,94477.000,12685,3,AY,1,100,0.085
1032482.397598,1032482.397601,1760462412.210406,94517.000,12685,3,AY,1,100,0.083
1032482.437598,1032482.437602,1760462412.250407,94557.000,12701,2,AY,1,100,0.019
1032482.477599,1032482.477603,1760462412.290408,94597.000,12701,2,AY,1,100,0.066
1032482.517600,1032482.517603,1760462412.330408,94637.000,12718,3,AY,1,100,0.068
1032482.557600,1032482.557604,1760462412.370409,94677.000,12718,3,AY,1,100,0.047
1032482.597601,1032482.597604,1760462412.410410,94717.000,12718,3,AY,1,100,0.046
1032482.637601,1032482.637605,1760462412.450410,94757.000,12733,2,AY,1,100,0.027
1032482.677602,1032482.677606,1760462412.490411,94797.000,12733,2,AY,1,100,0.063
1032482.717602,1032482.717606,1760462412.530412,94837.000,12749,3,AY,1,100,0.043
1032482.757603,1032482.757607,1760462412.570412,94877.000,12749,3,AY,1,100,0.018
1032482.797604,1032482.797607,1760462412.610413,94917.000,12749,3,AY,1,100,0.052
1032482.837604,1032482.837608,1760462412.650414,94957.000,12764,3,AY,1,100,0.010
1032482.877605,1032482.877608,1760462412.690415,94997.000,12764,3,AY,1,100,0.012
1032482.917605,1032482.917609,1760462412.730415,95037.000,12764,3,AY,1,100,0.046
1032482.957606,1032482.957610,1760462412.770416,95077.000,12780,2,AY,1,100,0.098
1032482.997607,1032482.997610,1760462412.810417,95117.000,12780,2,AY,1,100,0.094
1032483.037607,1032483.037611,1760462412.850417,95157.000,12795,3,AY,1,100,0.093
1032483.077608,1032483.077611,1760462412.890418,95197.000,12795,3,AY,1,100,0.084
1032483.117608,1032483.117612,1760462412.930419,95237.000,12795,3,AY,1,100,0.088
1032483.157609,1032483.157613,1760462412.970419,95277.000,12814,2,AY,1,100,0.091
1032483.197610,1032483.197613,1760462413.010420,95317.000,12814,2,AY,1,100,0.083
1032483.244110,1032483.244114,1760462413.056921,95363.500,12830,2,AY,1,100,0.088
1032483.290611,1032483.290614,1760462413.103422,95410.000,12830,2,AY,1,100,0.112
1032483.330945,1032483.330948,1760462413.143756,95450.333,12846,3,AY,1,100,0.111
1032483.371279,1032483.371282,1760462413.184090,95490.667,12846,3,AY,1,100,0.106
1032483.411613,1032483.411616,1760462413.224424,95531.000,12846,3,AY,1,100,0.092
1032483.451613,1032483.451617,1760462413.264424,95571.000,12861,2,AY,1,100,0.078
1032483.491614,1032483.491617,1760462413.304425,95611.000,12861,2,AY,1,100,0.089
1032483.531614,1032483.531618,1760462413.344426,95651.000,12878,3,AY,1,100,0.108
1032483.571615,1032483.571619,1760462413.384426,95691.000,12878,3,AY,1,100,0.108
1032483.611616,1032483.611619,1760462413.424427,95731.000,12878,3,AY,1,100,0.095
1032483.651616,1032483.651620,1760462413.464428,95771.000,12892,2,AY,1,100,0.108
1032483.691617,1032483.691620,1760462413.504428,95811.000,12892,2,AY,1,100,0.089
1032483.731284,1032483.731288,1760462413.544096,95850.667,12908,3,AY,1,100,0.106
1032483.770951,1032483.770955,1760462413.583763,95890.333,12908,3,AY,1,100,0.096
1032483.810619,1032483.810622,1760462413.623430,95930.000,12908,3,AY,1,100,0.089
1032483.850619,1032483.850623,1760462413.663431,95970.000,12924,3,AY,1,100,0.048
1032483.890620,1032483.890623,1760462413.703432,96010.000,12924,3,AY,1,100,0.075
1032483.930620,1032483.930624,1760462413.743433,96050.000,12924,3,AY,1,100,0.083
1032483.970621,1032483.970624,1760462413.783433,96090.000,12940,2,AY,1,100,0.074
1032484.010621,1032484.010625,1760462413.823434,96130.000,12940,2,AY,1,100,0.079
1032484.050622,1032484.050626,1760462413.863435,96170.000,12955,3,AY,1,100,0.074
1032484.090623,1032484.090626,1760462413.903435,96210.000,12955,3,AY,1,100,0.051
1032484.130623,1032484.130627,1760462413.943436,96250.000,12955,3,AY,1,100,0.049
1032484.170624,1032484.170627,1760462413.983437,96290.000,12971,2,AY,1,100,0.082
1032484.210624,1032484.210628,1760462414.023437,96330.000,12971,2,AY,1,100,0.068
1032484.250625,1032484.250629,1760462414.063438,96370.000,12988,3,AY,1,100,-0.004
1032484.290626,1032484.290629,1760462414.103439,96410.000,12988,3,AY,1,100,0.005
1032484.330626,1032484.330630,1760462414.143439,96450.000,12988,3,AY,1,100,-0.021
1032484.377627,1032484.377630,1760462414.190440,96497.000,13004,2,AY,1,100,-0.011
1032484.424628,1032484.424631,1760462414.237441,96544.000,13004,2,AY,1,100,0.017
1032484.464628,1032484.464632,1760462414.277442,96584.000,13020,2,AY,1,100,-0.026
1032484.504629,1032484.504632,1760462414.317442,96624.000,13020,2,AY,1,100,0.013
1032484.544629,1032484.544633,1760462414.357443,96664.000,13035,3,AY,1,100,0.085
1032484.584630,1032484.584633,1760462414.397444,96704.000,13035,3,AY,1,100,0.092
1032484.624630,1032484.624634,1760462414.437444,96744.000,13035,3,AY,1,100,0.056
1032484.664631,1032484.664635,1760462414.477445,96784.000,13050,3,AY,1,100,-0.072
1032484.704632,1032484.704635,1760462414.517446,96824.000,13050,3,AY,1,100,0.034
1032484.744632,1032484.744636,1760462414.557446,96864.000,13050,3,AY,1,100,0.018
1032484.784633,1032484.784636,1760462414.597447,96904.000,13066,2,AY,1,100,0.030
1032484.824633,1032484.824637,1760462414.637448,96944.000,13066,2,AY,1,100,0.024
1032484.864634,1032484.864638,1760462414.677449,96984.000,13084,3,AY,1,100,0.019
1032484.904635,1032484.904638,1760462414.717449,97024.000,13084,3,AY,1,100,0.026
1032484.944635,1032484.944639,1760462414.757450,97064.000,13084,3,AY,1,100,0.011
1032484.984636,1032484.984639,1760462414.797451,97104.000,13099,2,AY,1,100,-0.004
1032485.024636,1032485.024640,1760462414.837451,97144.000,13099,2,AY,1,100,0.027
1032485.064637,1032485.064640,1760462414.877452,97184.000,13116,3,AY,1,100,0.011
1032485.104638,1032485.104641,1760462414.917453,97224.000,13116,3,AY,1,100,0.010
1032485.144638,1032485.144642,1760462414.957453,97264.000,13116,3,AY,1,100,0.017
1032485.184639,1032485.184642,1760462414.997454,97304.000,13133,2,AY,1,100,0.009
1032485.224639,1032485.224643,1760462415.037455,97344.000,13133,2,AY,1,100,0.011
1032485.264640,1032485.264643,1760462415.077455,97384.000,13148,3,AY,1,100,-0.003
1032485.304640,1032485.304644,1760462415.117456,97424.000,13148,3,AY,1,100,0.027
1032485.344641,1032485.344645,1760462415.157457,97464.000,13148,3,AY,1,100,-0.002
1032485.384642,1032485.384645,1760462415.197457,97504.000,13163,2,AY,1,100,-0.019
1032485.424642,1032485.424646,1760462415.237458,97544.000,13163,2,AY,1,100,-0.023
1032485.467243,1032485.467246,1760462415.280059,97586.600,13183,5,AY,1,100,0.039
1032485.509843,1032485.509847,1760462415.322659,97629.200,13183,5,AY,1,100,0.103
1032485.552444,1032485.552448,1760462415.365260,97671.800,13183,5,AY,1,100,0.117
1032485.595045,1032485.595048,1760462415.407861,97714.400,13183,5,AY,1,100,0.053
1032485.637645,1032485.637649,1760462415.450462,97757.000,13183,5,AY,1,100,0.067
1032485.677646,1032485.677649,1760462415.490462,97797.000,13198,3,AY,1,100,0.079
1032485.717647,1032485.717650,1760462415.530463,97837.000,13198,3,AY,1,100,0.059
1032485.757647,1032485.757651,1760462415.570464,97877.000,13198,3,AY,1,100,0.056
1032485.797648,1032485.797651,1760462415.610464,97917.000,13214,2,AY,1,100,0.069
1032485.837648,1032485.837652,1760462415.650465,97957.000,13214,2,AY,1,100,0.062
1032485.877649,1032485.877652,1760462415.690466,97997.000,13232,3,AY,1,100,0.063
1032485.917649,1032485.917653,1760462415.730466,98037.000,13232,3,AY,1,100,0.062
1032485.957650,1032485.957654,1760462415.770467,98077.000,13232,3,AY,1,100,0.072
1032485.997651,1032485.997654,1760462415.810468,98117.000,13250,2,AY,1,100,0.075
1032486.037651,1032486.037655,1760462415.850469,98157.000,13250,2,AY,1,100,0.072
1032486.077652,1032486.077655,1760462415.890469,98197.000,13265,3,AY,1,100,0.076
1032486.117652,1032486.117656,1760462415.930470,98237.000,13265,3,AY,1,100,0.068
1032486.157653,1032486.157656,1760462415.970471,98277.000,13265,3,AY,1,100,0.075
1032486.197654,1032486.197657,1760462416.010471,98317.000,13281,2,AY,1,100,0.063
1032486.237654,1032486.237658,1760462416.050472,98357.000,13281,2,AY,1,100,0.073
1032486.277655,1032486.277658,1760462416.090473,98397.000,13296,3,AY,1,100,0.073
1032486.317655,1032486.317659,1760462416.130473,98437.000,13296,3,AY,1,100,0.069
1032486.357656,1032486.357659,1760462416.170474,98477.000,13296,3,AY,1,100,0.078
1032486.397657,1032486.397660,1760462416.210475,98517.000,13312,2,AY,1,100,0.074
1032486.437657,1032486.437661,1760462416.250475,98557.000,13312,2,AY,1,100,0.076
1032486.477658,1032486.477661,1760462416.290476,98597.000,13330,3,AY,1,100,0.065
1032486.517658,1032486.517662,1760462416.330477,98637.000,13330,3,AY,1,100,0.080
1032486.557659,1032486.557662,1760462416.370477,98677.000,13330,3,AY,1,100,0.077
1032486.597659,1032486.597663,1760462416.410478,98717.000,13346,2,AY,1,100,0.078
1032486.637660,1032486.637663,1760462416.450479,98757.000,13346,2,AY,1,100,0.083
1032486.681994,1032486.681997,1760462416.494813,98801.333,13360,3,AY,1,100,0.081
1032486.726328,1032486.726331,1760462416.539147,98845.667,13360,3,AY,1,100,0.074
1032486.770662,1032486.770665,1760462416.583481,98890.000,13360,3,AY,1,100,0.079
1032486.810663,1032486.810666,1760462416.623482,98930.000,13378,2,AY,1,100,0.073
1032486.850663,1032486.850667,1760462416.663482,98970.000,13378,2,AY,1,100,0.064
1032486.890664,1032486.890667,1760462416.703483,99010.000,13395,3,AY,1,100,0.083
1032486.930664,1032486.930668,1760462416.743484,99050.000,13395,3,AY,1,100,0.066
1032486.970665,1032486.970668,1760462416.783484,99090.000,13395,3,AY,1,100,0.086
1032487.010666,1032487.010669,1760462416.823485,99130.000,13411,2,AY,1,100,0.060
1032487.050666,1032487.050670,1760462416.863486,99170.000,13411,2,AY,1,100,0.078
1032487.090667,1032487.090670,1760462416.903486,99210.000,13427,3,AY,1,100,0.070
1032487.130667,1032487.130671,1760462416.943487,99250.000,13427,3,AY,1,100,0.075
1032487.170668,1032487.170671,1760462416.983488,99290.000,13427,3,AY,1,100,0.068
1032487.210668,1032487.210672,1760462417.023489,99330.000,13444,2,AY,1,100,0.073
1032487.250669,1032487.250672,1760462417.063489,99370.000,13444,2,AY,1,100,0.071
1032487.290670,1032487.290673,1760462417.103490,99410.000,13459,3,AY,1,100,0.072
1032487.330670,1032487.330674,1760462417.143491,99450.000,13459,3,AY,1,100,0.068
1032487.370671,1032487.370674,1760462417.183491,99490.000,13459,3,AY,1,100,0.075
1032487.410671,1032487.410675,1760462417.223492,99530.000,13477,2,AY,1,100,0.076
1032487.450672,1032487.450675,1760462417.263493,99570.000,13477,2,AY,1,100,0.077
1032487.490673,1032487.490676,1760462417.303493,99610.000,13494,3,AY,1,100,0.069
1032487.530673,1032487.530677,1760462417.343494,99650.000,13494,3,AY,1,100,0.075
1032487.570674,1032487.570677,1760462417.383495,99690.000,13494,3,AY,1,100,0.072
1032487.610674,1032487.610678,1760462417.423495,99730.000,13510,2,AY,1,100,0.080
1032487.650675,1032487.650678,1760462417.463496,99770.000,13510,2,AY,1,100,0.076
1032487.690676,1032487.690679,1760462417.503497,99810.000,13526,3,AY,1,100,0.074
1032487.730676,1032487.730679,1760462417.543497,99850.000,13526,3,AY,1,100,0.076
1032487.770677,1032487.770680,1760462417.583498,99890.000,13526,3,AY,1,100,0.073
1032487.817177,1032487.817181,1760462417.629999,99936.500,13543,2,AY,1,100,0.081
1032487.863678,1032487.863681,1760462417.676500,99983.000,13543,2,AY,1,100,0.073
1032487.903679,1032487.903682,1760462417.716500,100023.000,13559,3,AY,1,100,0.068
1032487.943679,1032487.943683,1760462417.756501,100063.000,13559,3,AY,1,100,0.076
1032487.983680,1032487.983683,1760462417.796502,100103.000,13559,3,AY,1,100,0.079
1032488.023680,1032488.023684,1760462417.836502,100143.000,13575,2,AY,1,100,0.077
1032488.063681,1032488.063684,1760462417.876503,100183.000,13575,2,AY,1,100,0.073
1032488.103682,1032488.103685,1760462417.916504,100223.000,13592,3,AY,1,100,0.078
1032488.143682,1032488.143685,1760462417.956505,100263.000,13592,3,AY,1,100,0.075
1032488.183683,1032488.183686,1760462417.996505,100303.000,13592,3,AY,1,100,0.081
1032488.223683,1032488.223687,1760462418.036506,100343.000,13609,2,AY,1,100,0.077
1032488.263684,1032488.263687,1760462418.076507,100383.000,13609,2,AY,1,100,0.075
1032488.303685,1032488.303688,1760462418.116507,100423.000,13623,3,AY,1,100,0.073
1032488.343685,1032488.343688,1760462418.156508,100463.000,13623,3,AY,1,100,0.075
1032488.383686,1032488.383689,1760462418.196509,100503.000,13623,3,AY,1,100,0.073
1032488.424020,1032488.424023,1760462418.236843,100543.333,13639,3,AY,1,100,0.069
1032488.464354,1032488.464357,1760462418.277177,100583.667,13639,3,AY,1,100,0.067
1032488.504688,1032488.504691,1760462418.317511,100624.000,13639,3,AY,1,100,0.079
1032488.544188,1032488.544191,1760462418.357011,100663.500,13657,2,AY,1,100,0.070
1032488.583689,1032488.583692,1760462418.396512,100703.000,13657,2,AY,1,100,0.092
1032488.624023,1032488.624026,1760462418.436846,100743.333,13673,3,AY,1,100,0.080
1032488.664357,1032488.664360,1760462418.477180,100783.667,13673,3,AY,1,100,0.073
1032488.704690,1032488.704694,1760462418.517514,100824.000,13673,3,AY,1,100,0.087
1032488.744691,1032488.744694,1760462418.557515,100864.000,13689,2,AY,1,100,0.087
1032488.784692,1032488.784695,1760462418.597515,100904.000,13689,2,AY,1,100,0.081
1032488.824359,1032488.824362,1760462418.637183,100943.667,13705,3,AY,1,100,0.081
1032488.864026,1032488.864029,1760462418.676850,100983.333,13705,3,AY,1,100,0.074
1032488.903693,1032488.903697,1760462418.716517,101023.000,13705,3,AY,1,100,0.077
1032488.950694,1032488.950697,1760462418.763518,101070.000,13722,2,AY,1,100,0.083
1032488.997695,1032488.997698,1760462418.810519,101117.000,13722,2,AY,1,100,0.084
1032489.037695,1032489.037699,1760462418.850520,101157.000,13738,2,AY,1,100,0.082
1032489.077696,1032489.077699,1760462418.890520,101197.000,13738,2,AY,1,100,0.079
1032489.117697,1032489.117700,1760462418.930521,101237.000,13754,3,AY,1,100,0.089
1032489.157697,1032489.157700,1760462418.970522,101277.000,13754,3,AY,1,100,0.080
1032489.197698,1032489.197701,1760462419.010522,101317.000,13754,3,AY,1,100,0.085
1032489.237698,1032489.237702,1760462419.050523,101357.000,13769,3,AY,1,100,0.085
1032489.277699,1032489.277702,1760462419.090524,101397.000,13769,3,AY,1,100,0.085
1032489.317699,1032489.317703,1760462419.130525,101437.000,13769,3,AY,1,100,0.083
1032489.357700,1032489.357703,1760462419.170525,101477.000,13784,2,AY,1,100,0.092
1032489.397701,1032489.397704,1760462419.210526,101517.000,13784,2,AY,1,100,0.085
1032489.437701,1032489.437704,1760462419.250527,101557.000,13802,3,AY,1,100,0.084
1032489.477702,1032489.477705,1760462419.290527,101597.000,13802,3,AY,1,100,0.087
1032489.517702,1032489.517706,1760462419.330528,101637.000,13802,3,AY,1,100,0.091
1032489.557703,1032489.557706,1760462419.370529,101677.000,13818,2,AY,1,100,0.078
1032489.597704,1032489.597707,1760462419.410529,101717.000,13818,2,AY,1,100,0.083
1032489.637704,1032489.637707,1760462419.450530,101757.000,13833,3,AY,1,100,0.091
1032489.677705,1032489.677708,1760462419.490531,101797.000,13833,3,AY,1,100,0.086
1032489.717705,1032489.717709,1760462419.530531,101837.000,13833,3,AY,1,100,0.091
1032489.757706,1032489.757709,1760462419.570532,101877.000,13849,2,AY,1,100,0.089
1032489.797707,1032489.797710,1760462419.610533,101917.000,13849,2,AY,1,100,0.091
1032489.837707,1032489.837710,1760462419.650533,101957.000,13866,3,AY,1,100,0.077
1032489.877708,1032489.877711,1760462419.690534,101997.000,13866,3,AY,1,100,0.085
1032489.917708,1032489.917711,1760462419.730535,102037.000,13866,3,AY,1,100,0.078
1032489.957709,1032489.957712,1760462419.770535,102077.000,13887,2,AY,1,100,0.082
1032489.997709,1032489.997713,1760462419.810536,102117.000,13887,2,AY,1,100,0.087
1032490.037710,1032490.037713,1760462419.850537,102157.000,13902,3,AY,1,100,0.081
1032490.077711,1032490.077714,1760462419.890538,102197.000,13902,3,AY,1,100,0.088
1032490.117711,1032490.117714,1760462419.930538,102237.000,13902,3,AY,1,100,0.080
1032490.164212,1032490.164215,1760462419.977039,102283.500,13918,2,AY,1,100,0.089
1032490.210713,1032490.210716,1760462420.023540,102330.000,13918,2,AY,1,100,0.087
1032490.250713,1032490.250716,1760462420.063540,102370.000,13934,3,AY,1,100,0.085
1032490.290714,1032490.290717,1760462420.103541,102410.000,13934,3,AY,1,100,0.077
1032490.330714,1032490.330717,1760462420.143542,102450.000,13934,3,AY,1,100,0.085
1032490.370715,1032490.370718,1760462420.183542,102490.000,13949,2,AY,1,100,0.087
1032490.410716,1032490.410719,1760462420.223543,102530.000,13949,2,AY,1,100,0.083
1032490.450716,1032490.450719,1760462420.263544,102570.000,13967,3,AY,1,100,0.082
1032490.490717,1032490.490720,1760462420.303545,102610.000,13967,3,AY,1,100,0.081
1032490.530717,1032490.530720,1760462420.343545,102650.000,13967,3,AY,1,100,0.080
1032490.570718,1032490.570721,1760462420.383546,102690.000,13984,2,AY,1,100,0.083
