LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1032515.108078,1032515.108080,1760462444.920965,127227,17905,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032515.309081,1032515.309083,1760462445.121968,127428,17938,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032515.510084,1032515.510086,1760462445.322972,127629,17969,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032515.711087,1032515.711089,1760462445.523975,127830,18000,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032515.912090,1032515.912092,1760462445.724979,128031,18034,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032516.116093,1032516.116095,1760462445.928982,128235,18064,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032516.318096,1032516.318098,1760462446.130985,128437,18098,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032516.521099,1032516.521101,1760462446.333989,128640,18128,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032516.721102,1032516.721104,1760462446.533993,128840,18160,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032516.924105,1032516.924107,1760462446.736996,129043,18193,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032517.125108,1032517.125110,1760462446.937999,129244,18224,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032517.330111,1032517.330113,1760462447.143003,129449,18255,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032517.534114,1032517.534116,1760462447.347006,129653,18286,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032517.734117,1032517.734118,1760462447.547010,129853,18317,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032518.001121,1032518.001122,1760462447.814014,130120,18336,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
