LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1759437278.040823,213331.000,31694,3,GY,1,100,-0.671
1759437278.080825,213371.000,31694,3,GY,1,100,-1.129
1759437278.127328,213417.500,31709,2,GY,1,100,-0.275
1759437278.173831,213464.000,31709,2,GY,1,100,-0.397
1759437278.213833,213504.000,31726,2,GY,1,100,-0.732
1759437278.253835,213544.000,31726,2,GY,1,100,-0.671
1759437278.293837,213584.000,31742,3,GY,1,100,-0.580
1759437278.333840,213624.000,31742,3,GY,1,100,-0.519
1759437278.373842,213664.000,31742,3,GY,1,100,-0.671
1759437278.413844,213704.000,31760,2,GY,1,100,-0.305
1759437278.453846,213744.000,31760,2,GY,1,100,-0.366
1759437278.493849,213784.000,31777,3,GY,1,100,-0.763
1759437278.533851,213824.000,31777,3,GY,1,100,-0.366
1759437278.573853,213864.000,31777,3,GY,1,100,-0.366
1759437278.613856,213904.000,31793,2,GY,1,100,-0.916
1759437278.653858,213944.000,31793,2,GY,1,100,-0.336
1759437278.693860,213984.000,31808,3,GY,1,100,-0.427
1759437278.733862,214024.000,31808,3,GY,1,100,-0.519
1759437278.773865,214064.000,31808,3,GY,1,100,0.000
1759437278.813867,214104.000,31824,2,GY,1,100,-1.007
1759437278.853869,214144.000,31824,2,GY,1,100,-0.458
1759437278.893871,214184.000,31841,3,GY,1,100,-0.702
1759437278.933874,214224.000,31841,3,GY,1,100,-0.824
1759437278.973876,214264.000,31841,3,GY,1,100,-0.305
1759437279.013878,214304.000,31858,3,GY,1,100,-0.244
1759437279.053880,214344.000,31858,3,GY,1,100,-0.793
1759437279.093883,214384.000,31858,3,GY,1,100,-0.519
1759437279.133885,214424.000,31872,2,GY,1,100,-0.397
1759437279.173887,214464.000,31872,2,GY,1,100,-0.793
1759437279.220390,214510.500,31890,2,GY,1,100,-0.610
1759437279.266893,214557.000,31890,2,GY,1,100,-0.427
1759437279.306895,214597.000,31906,3,GY,1,100,-0.427
1759437279.346897,214637.000,31906,3,GY,1,100,-0.946
1759437279.386899,214677.000,31906,3,GY,1,100,-0.519
1759437279.426902,214717.000,31922,2,GY,1,100,-0.458
1759437279.466904,214757.000,31922,2,GY,1,100,-1.038
1759437279.506906,214797.000,31936,3,GY,1,100,-0.580
1759437279.546908,214837.000,31936,3,GY,1,100,-0.580
1759437279.586911,214877.000,31936,3,GY,1,100,-0.793
1759437279.626913,214917.000,31955,2,GY,1,100,-0.031
1759437279.666915,214957.000,31955,2,GY,1,100,-0.244
1759437279.706918,214997.000,31970,3,GY,1,100,-1.160
1759437279.746920,215037.000,31970,3,GY,1,100,-0.519
1759437279.786922,215077.000,31970,3,GY,1,100,-0.824
1759437279.826924,215117.000,31986,2,GY,1,100,-0.702
1759437279.866927,215157.000,31986,2,GY,1,100,-0.427
1759437279.906929,215197.000,32000,3,GY,1,100,-0.519
1759437279.946931,215237.000,32000,3,GY,1,100,-0.610
1759437279.986933,215277.000,32000,3,GY,1,100,-0.702
1759437280.026936,215317.000,32017,3,GY,1,100,-0.580
1759437280.066938,215357.000,32017,3,GY,1,100,-0.916
1759437280.106940,215397.000,32017,3,GY,1,100,-0.610
1759437280.146943,215437.000,32032,2,GY,1,100,-0.702
1759437280.186945,215477.000,32032,2,GY,1,100,-0.946
1759437280.226947,215517.000,32050,3,GY,1,100,-0.458
1759437280.266949,215557.000,32050,3,GY,1,100,-0.854
1759437280.306952,215597.000,32050,3,GY,1,100,-0.763
1759437280.353954,215644.000,32065,2,GY,1,100,-0.458
1759437280.400957,215691.000,32065,2,GY,1,100,-0.916
1759437280.440959,215731.000,32083,2,GY,1,100,-0.824
1759437280.480962,215771.000,32083,2,GY,1,100,-0.885
1759437280.520964,215811.000,32098,3,GY,1,100,-0.885
1759437280.560966,215851.000,32098,3,GY,1,100,-0.427
1759437280.600968,215891.000,32098,3,GY,1,100,0.000
1759437280.640971,215931.000,32115,2,GY,1,100,-1.282
1759437280.680973,215971.000,32115,2,GY,1,100,-1.129
1759437280.720642,216010.667,32130,3,GY,1,100,-0.793
1759437280.760311,216050.333,32130,3,GY,1,100,-1.038
1759437280.799980,216090.000,32130,3,GY,1,100,-0.793
1759437280.839982,216130.000,32147,3,GY,1,100,-0.427
1759437280.879984,216170.000,32147,3,GY,1,100,-1.007
1759437280.919986,216210.000,32147,3,GY,1,100,-1.282
1759437280.960489,216250.500,32162,2,GY,1,100,-0.427
1759437281.000991,216291.000,32162,2,GY,1,100,-1.312
1759437281.040660,216330.667,32179,3,GY,1,100,-1.251
1759437281.080329,216370.333,32179,3,GY,1,100,-0.458
1759437281.119998,216410.000,32179,3,GY,1,100,-1.343
1759437281.160000,216450.000,32194,2,GY,1,100,-1.221
1759437281.200002,216490.000,32194,2,GY,1,100,-0.366
1759437281.240005,216530.000,32211,3,GY,1,100,-1.129
1759437281.280007,216570.000,32211,3,GY,1,100,-1.068
1759437281.320009,216610.000,32211,3,GY,1,100,-0.671
1759437281.360512,216650.500,32229,2,GY,1,100,-1.251
1759437281.401014,216691.000,32229,2,GY,1,100,-0.641
1759437281.440683,216730.667,32245,3,GY,1,100,-0.519
1759437281.480352,216770.333,32245,3,GY,1,100,-0.580
1759437281.520020,216810.000,32245,3,GY,1,100,-0.854
1759437281.567523,216857.500,32260,2,GY,1,100,-0.793
1759437281.615026,216905.000,32260,2,GY,1,100,-1.129
1759437281.654528,216944.500,32276,2,GY,1,100,-0.885
1759437281.694030,216984.000,32276,2,GY,1,100,-0.427
1759437281.734033,217024.000,32293,3,GY,1,100,-0.397
1759437281.774035,217064.000,32293,3,GY,1,100,-0.732
1759437281.814037,217104.000,32293,3,GY,1,100,-0.671
1759437281.854039,217144.000,32311,3,GY,1,100,-0.061
1759437281.894042,217184.000,32311,3,GY,1,100,-0.641
1759437281.934044,217224.000,32311,3,GY,1,100,-0.732
1759437281.974046,217264.000,32327,2,GY,1,100,-0.183
1759437282.014049,217304.000,32327,2,GY,1,100,-0.732
1759437282.054051,217344.000,32342,3,GY,1,100,-1.129
1759437282.094053,217384.000,32342,3,GY,1,100,-0.061
1759437282.134055,217424.000,32342,3,GY,1,100,-0.458
1759437282.174058,217464.000,32357,2,GY,1,100,-1.129
1759437282.214060,217504.000,32357,2,GY,1,100,-0.275
1759437282.254062,217544.000,32373,3,GY,1,100,-0.427
1759437282.294065,217584.000,32373,3,GY,1,100,-0.885
1759437282.334067,217624.000,32373,3,GY,1,100,0.122
1759437282.374069,217664.000,32389,2,GY,1,100,-0.732
1759437282.414071,217704.000,32389,2,GY,1,100,-0.610
1759437282.454074,217744.000,32404,3,GY,1,100,-0.519
1759437282.494076,217784.000,32404,3,GY,1,100,-0.885
1759437282.534078,217824.000,32404,3,GY,1,100,-0.488
1759437282.574080,217864.000,32421,2,GY,1,100,-0.031
1759437282.614083,217904.000,32421,2,GY,1,100,-0.671
1759437282.658418,217948.333,32438,3,GY,1,100,-0.946
1759437282.702754,217992.667,32438,3,GY,1,100,0.031
1759437282.747090,218037.000,32438,3,GY,1,100,-1.190
1759437282.787092,218077.000,32453,2,GY,1,100,-0.641
1759437282.827095,218117.000,32453,2,GY,1,100,-0.214
1759437282.867430,218157.333,32468,3,GY,1,100,-0.885
1759437282.907766,218197.667,32468,3,GY,1,100,-0.732
1759437282.948102,218238.000,32468,3,GY,1,100,-0.702
1759437282.988104,218278.000,32486,2,GY,1,100,-0.610
1759437283.028106,218318.000,32486,2,GY,1,100,-0.793
1759437283.068108,218358.000,32504,3,GY,1,100,-0.702
1759437283.108111,218398.000,32504,3,GY,1,100,-0.885
1759437283.148113,218438.000,32504,3,GY,1,100,-0.580
1759437283.188115,218478.000,32519,2,GY,1,100,-0.031
1759437283.228117,218518.000,32519,2,GY,1,100,-0.458
1759437283.268120,218558.000,32535,3,GY,1,100,-1.190
1759437283.308122,218598.000,32535,3,GY,1,100,-0.366
1759437283.348124,218638.000,32535,3,GY,1,100,-0.732
1759437283.388127,218678.000,32552,2,GY,1,100,-0.854
1759437283.428129,218718.000,32552,2,GY,1,100,-0.397
1759437283.468131,218758.000,32568,3,GY,1,100,-0.763
1759437283.508133,218798.000,32568,3,GY,1,100,-0.977
1759437283.548136,218838.000,32568,3,GY,1,100,-0.214
1759437283.588138,218878.000,32583,2,GY,1,100,-0.580
1759437283.628140,218918.000,32583,2,GY,1,100,-1.434
1759437283.668143,218958.000,32600,3,GY,1,100,-0.244
1759437283.708145,218998.000,32600,3,GY,1,100,-0.946
1759437283.748147,219038.000,32600,3,GY,1,100,-0.763
1759437283.788149,219078.000,32614,2,GY,1,100,-0.153
1759437283.828151,219118.000,32614,2,GY,1,100,-1.282
1759437283.872154,219162.000,32634,3,GY,1,100,-0.549
1759437283.916157,219206.000,32634,3,GY,1,100,-0.580
1759437283.960159,219250.000,32634,3,GY,1,100,-1.282
1759437284.000161,219290.000,32650,2,GY,1,100,-0.519
1759437284.040164,219330.000,32650,2,GY,1,100,-0.580
1759437284.080166,219370.000,32666,3,GY,1,100,-0.793
1759437284.120168,219410.000,32666,3,GY,1,100,-0.244
1759437284.160170,219450.000,32666,3,GY,1,100,-0.702
1759437284.200173,219490.000,32680,2,GY,1,100,-1.343
1759437284.240175,219530.000,32680,2,GY,1,100,-0.854
1759437284.280177,219570.000,32697,3,GY,1,100,-1.038
1759437284.320179,219610.000,32697,3,GY,1,100,-0.946
1759437284.360182,219650.000,32697,3,GY,1,100,-0.580
1759437284.400184,219690.000,32712,2,GY,1,100,-0.763
1759437284.440186,219730.000,32712,2,GY,1,100,-1.190
1759437284.480189,219770.000,32728,3,GY,1,100,-0.671
1759437284.520191,219810.000,32728,3,GY,1,100,-1.129
1759437284.560193,219850.000,32728,3,GY,1,100,-1.129
1759437284.600195,219890.000,32742,2,GY,1,100,-0.610
1759437284.640198,219930.000,32742,2,GY,1,100,-1.221
1759437284.680200,219970.000,32759,3,GY,1,100,-0.854
1759437284.720202,220010.000,32759,3,GY,1,100,-0.702
1759437284.760205,220050.000,32759,3,GY,1,100,-0.824
1759437284.800207,220090.000,32774,2,GY,1,100,-0.671
1759437284.840209,220130.000,32774,2,GY,1,100,-0.916
1759437284.880211,220170.000,32792,3,GY,1,100,-0.854
1759437284.920214,220210.000,32792,3,GY,1,100,-0.824
1759437284.960216,220250.000,32792,3,GY,1,100,-0.549
1759437285.006718,220296.500,32809,2,GY,1,100,-0.610
1759437285.053221,220343.000,32809,2,GY,1,100,-0.183
1759437285.093223,220383.000,32825,3,GY,1,100,-0.885
1759437285.133226,220423.000,32825,3,GY,1,100,-0.519
1759437285.173228,220463.000,32825,3,GY,1,100,-0.854
1759437285.213230,220503.000,32842,2,GY,1,100,-0.732
1759437285.253232,220543.000,32842,2,GY,1,100,-0.641
1759437285.293235,220583.000,32859,3,GY,1,100,-0.153
1759437285.333237,220623.000,32859,3,GY,1,100,-0.824
1759437285.373239,220663.000,32859,3,GY,1,100,-0.793
1759437285.413242,220703.000,32873,2,GY,1,100,-0.214
1759437285.453244,220743.000,32873,2,GY,1,100,-1.038
1759437285.493246,220783.000,32889,3,GY,1,100,-0.488
1759437285.533248,220823.000,32889,3,GY,1,100,-0.183
1759437285.573251,220863.000,32889,3,GY,1,100,-0.854
1759437285.613253,220903.000,32904,2,GY,1,100,-0.885
1759437285.653255,220943.000,32904,2,GY,1,100,-0.305
1759437285.693258,220983.000,32923,3,GY,1,100,-1.190
1759437285.733260,221023.000,32923,3,GY,1,100,-0.641
1759437285.773262,221063.000,32923,3,GY,1,100,0.275
1759437285.813264,221103.000,32938,2,GY,1,100,-1.038
1759437285.853266,221143.000,32938,2,GY,1,100,-0.183
1759437285.893269,221183.000,32953,3,GY,1,100,-0.458
1759437285.933271,221223.000,32953,3,GY,1,100,-1.282
1759437285.973273,221263.000,32953,3,GY,1,100,-0.061
1759437286.013276,221303.000,32971,2,GY,1,100,-1.007
1759437286.053278,221343.000,32971,2,GY,1,100,-0.763
1759437286.097947,221387.667,32987,3,GY,1,100,-0.092
1759437286.142616,221432.333,32987,3,GY,1,100,-0.610
1759437286.187285,221477.000,32987,3,GY,1,100,-0.793
1759437286.227288,221517.000,33002,2,GY,1,100,-0.702
1759437286.267290,221557.000,33002,2,GY,1,100,-0.580
1759437286.307292,221597.000,33018,3,GY,1,100,-0.732
1759437286.347295,221637.000,33018,3,GY,1,100,-0.610
1759437286.387297,221677.000,33018,3,GY,1,100,-0.885
1759437286.427299,221717.000,33035,2,GY,1,100,-0.732
1759437286.467301,221757.000,33035,2,GY,1,100,-0.732
1759437286.507304,221797.000,33053,3,GY,1,100,-0.702
1759437286.547306,221837.000,33053,3,GY,1,100,-0.519
1759437286.587308,221877.000,33053,3,GY,1,100,-0.885
1759437286.627311,221917.000,33069,2,GY,1,100,-0.824
1759437286.667313,221957.000,33069,2,GY,1,100,-0.488
1759437286.707315,221997.000,33086,3,GY,1,100,-0.702
1759437286.747317,222037.000,33086,3,GY,1,100,-0.427
1759437286.787320,222077.000,33086,3,GY,1,100,0.183
1759437286.827322,222117.000,33101,2,GY,1,100,-1.221
1759437286.867324,222157.000,33101,2,GY,1,100,-0.610
1759437286.907326,222197.000,33117,3,GY,1,100,-0.458
1759437286.947329,222237.000,33117,3,GY,1,100,-1.312
1759437286.987331,222277.000,33117,3,GY,1,100,-0.366
1759437287.027333,222317.000,33133,3,GY,1,100,-0.671
1759437287.067336,222357.000,33133,3,GY,1,100,-0.793
1759437287.107338,222397.000,33133,3,GY,1,100,-0.946
1759437287.147340,222437.000,33150,2,GY,1,100,-0.641
1759437287.187342,222477.000,33150,2,GY,1,100,-0.519
1759437287.233845,222523.500,33165,2,GY,1,100,-1.312
1759437287.280348,222570.000,33165,2,GY,1,100,-0.610
1759437287.320350,222610.000,33182,3,GY,1,100,-0.763
1759437287.360352,222650.000,33182,3,GY,1,100,-1.038
1759437287.400354,222690.000,33182,3,GY,1,100,-0.763
1759437287.440357,222730.000,33199,2,GY,1,100,-0.885
1759437287.480359,222770.000,33199,2,GY,1,100,-0.977
1759437287.520361,222810.000,33214,3,GY,1,100,-0.854
1759437287.560364,222850.000,33214,3,GY,1,100,-0.946
1759437287.600366,222890.000,33214,3,GY,1,100,-0.916
1759437287.640368,222930.000,33230,2,GY,1,100,-0.641
1759437287.680370,222970.000,33230,2,GY,1,100,-0.732
1759437287.720373,223010.000,33246,3,GY,1,100,-0.519
1759437287.760375,223050.000,33246,3,GY,1,100,-0.977
1759437287.800377,223090.000,33246,3,GY,1,100,-0.854
1759437287.840379,223130.000,33261,2,GY,1,100,-0.977
1759437287.880382,223170.000,33261,2,GY,1,100,-0.946
1759437287.920384,223210.000,33277,3,GY,1,100,-0.641
1759437287.960386,223250.000,33277,3,GY,1,100,-0.580
1759437288.000388,223290.000,33277,3,GY,1,100,-1.038
1759437288.040391,223330.000,33292,2,GY,1,100,-0.916
1759437288.080393,223370.000,33292,2,GY,1,100,-0.549
1759437288.120395,223410.000,33308,3,GY,1,100,-1.160
1759437288.160398,223450.000,33308,3,GY,1,100,-0.732
1759437288.200400,223490.000,33308,3,GY,1,100,-0.763
1759437288.240402,223530.000,33325,3,GY,1,100,-0.763
1759437288.280404,223570.000,33325,3,GY,1,100,-0.610
1759437288.320407,223610.000,33325,3,GY,1,100,-0.702
1759437288.360409,223650.000,33344,2,GY,1,100,-0.458
1759437288.400411,223690.000,33344,2,GY,1,100,-0.793
1759437288.447414,223737.000,33358,2,GY,1,100,-0.458
1759437288.494416,223784.000,33358,2,GY,1,100,-0.885
1759437288.534419,223824.000,33374,3,GY,1,100,-0.671
1759437288.574421,223864.000,33374,3,GY,1,100,-0.214
1759437288.614423,223904.000,33374,3,GY,1,100,-0.305
1759437288.654426,223944.000,33392,2,GY,1,100,-0.580
1759437288.694428,223984.000,33392,2,GY,1,100,-0.732
1759437288.734430,224024.000,33408,3,GY,1,100,-0.519
1759437288.774432,224064.000,33408,3,GY,1,100,-1.007
1759437288.814435,224104.000,33408,3,GY,1,100,-0.671
1759437288.854437,224144.000,33422,2,GY,1,100,-0.366
1759437288.894439,224184.000,33422,2,GY,1,100,-0.397
1759437288.934442,224224.000,33439,3,GY,1,100,-0.793
1759437288.974444,224264.000,33439,3,GY,1,100,-0.702
1759437289.014446,224304.000,33439,3,GY,1,100,-0.336
1759437289.054115,224343.667,33454,3,GY,1,100,-0.946
1759437289.093784,224383.333,33454,3,GY,1,100,-0.641
1759437289.133453,224423.000,33454,3,GY,1,100,-0.549
1759437289.173455,224463.000,33472,2,GY,1,100,-0.824
1759437289.213457,224503.000,33472,2,GY,1,100,-0.610
1759437289.253460,224543.000,33486,3,GY,1,100,-0.763
1759437289.293462,224583.000,33486,3,GY,1,100,-0.549
1759437289.333464,224623.000,33486,3,GY,1,100,-0.854
1759437289.373466,224663.000,33503,2,GY,1,100,-0.671
1759437289.413469,224703.000,33503,2,GY,1,100,-0.671
1759437289.453471,224743.000,33518,3,GY,1,100,-0.885
1759437289.493473,224783.000,33518,3,GY,1,100,-0.458
1759437289.533476,224823.000,33518,3,GY,1,100,-0.061
1759437289.580478,224870.000,33536,2,GY,1,100,-0.793
1759437289.627481,224917.000,33536,2,GY,1,100,-0.793
1759437289.667483,224957.000,33551,2,GY,1,100,-0.641
1759437289.707485,224997.000,33551,2,GY,1,100,-1.068
1759437289.747488,225037.000,33567,3,GY,1,100,-0.427
1759437289.787490,225077.000,33567,3,GY,1,100,-0.793
1759437289.827492,225117.000,33567,3,GY,1,100,-0.427
1759437289.867495,225157.000,33582,2,GY,1,100,-0.610
1759437289.907497,225197.000,33582,2,GY,1,100,-0.977
1759437289.947499,225237.000,33601,3,GY,1,100,-0.641
1759437289.987501,225277.000,33601,3,GY,1,100,-0.641
1759437290.027503,225317.000,33601,3,GY,1,100,-0.885
1759437290.067506,225357.000,33615,2,GY,1,100,-0.671
1759437290.107508,225397.000,33615,2,GY,1,100,-0.275
1759437290.147510,225437.000,33631,3,GY,1,100,-1.068
1759437290.187513,225477.000,33631,3,GY,1,100,-0.214
1759437290.227515,225517.000,33631,3,GY,1,100,-0.824
1759437290.267517,225557.000,33646,3,GY,1,100,-0.824
1759437290.307519,225597.000,33646,3,GY,1,100,-0.580
1759437290.347522,225637.000,33646,3,GY,1,100,-0.793
1759437290.387524,225677.000,33665,2,GY,1,100,-0.580
1759437290.427526,225717.000,33665,2,GY,1,100,-0.458
1759437290.467529,225757.000,33680,3,GY,1,100,-0.397
1759437290.507531,225797.000,33680,3,GY,1,100,-0.763
1759437290.547533,225837.000,33680,3,GY,1,100,-0.946
1759437290.587535,225877.000,33695,2,GY,1,100,-0.641
1759437290.627538,225917.000,33695,2,GY,1,100,-0.885
1759437290.667540,225957.000,33711,2,GY,1,100,-0.732
1759437290.707542,225997.000,33711,2,GY,1,100,-0.458
1759437290.751878,226041.333,33729,3,GY,1,100,-0.977
1759437290.796214,226085.667,33729,3,GY,1,100,-0.916
1759437290.840550,226130.000,33729,3,GY,1,100,-0.122
1759437290.880052,226169.500,33744,2,GY,1,100,-1.343
1759437290.919554,226209.000,33744,2,GY,1,100,-0.824
1759437290.959557,226249.000,33764,3,GY,1,100,-0.610
1759437290.999559,226289.000,33764,3,GY,1,100,-1.831
1759437291.039561,226329.000,33764,3,GY,1,100,-0.092
1759437291.079563,226369.000,33779,2,GY,1,100,-0.641
1759437291.119565,226409.000,33779,2,GY,1,100,-1.282
1759437291.159901,226449.333,33795,3,GY,1,100,-0.732
1759437291.200237,226489.667,33795,3,GY,1,100,-1.190
1759437291.240572,226530.000,33795,3,GY,1,100,-1.465
1759437291.280575,226570.000,33813,3,GY,1,100,-0.244
1759437291.320577,226610.000,33813,3,GY,1,100,-0.824
1759437291.360579,226650.000,33813,3,GY,1,100,-0.763
1759437291.400582,226690.000,33828,2,GY,1,100,-0.702
1759437291.440584,226730.000,33828,2,GY,1,100,-1.434
1759437291.480586,226770.000,33843,3,GY,1,100,-0.885
1759437291.520588,226810.000,33843,3,GY,1,100,-1.007
1759437291.560591,226850.000,33843,3,GY,1,100,-1.221
1759437291.600593,226890.000,33859,2,GY,1,100,-0.458
1759437291.640595,226930.000,33859,2,GY,1,100,-0.763
1759437291.680598,226970.000,33877,3,GY,1,100,-1.251
1759437291.720600,227010.000,33877,3,GY,1,100,-0.366
1759437291.760602,227050.000,33877,3,GY,1,100,-1.099
1759437291.800604,227090.000,33894,2,GY,1,100,-0.854
1759437291.840606,227130.000,33894,2,GY,1,100,-0.549
1759437291.887109,227176.500,33911,2,GY,1,100,-1.068
1759437291.933612,227223.000,33911,2,GY,1,100,-0.763
1759437291.973614,227263.000,33928,3,GY,1,100,-0.641
1759437292.013616,227303.000,33928,3,GY,1,100,-0.916
1759437292.053619,227343.000,33928,3,GY,1,100,-0.702
1759437292.093621,227383.000,33943,3,GY,1,100,-0.458
1759437292.133623,227423.000,33943,3,GY,1,100,-0.275
1759437292.173625,227463.000,33943,3,GY,1,100,-0.305
1759437292.213628,227503.000,33958,2,GY,1,100,-0.397
1759437292.253630,227543.000,33958,2,GY,1,100,-0.397
1759437292.293632,227583.000,33976,3,GY,1,100,-0.732
1759437292.333635,227623.000,33976,3,GY,1,100,-1.038
1759437292.373637,227663.000,33976,3,GY,1,100,0.366
1759437292.413639,227703.000,33992,2,GY,1,100,-0.702
1759437292.453641,227743.000,33992,2,GY,1,100,-0.793
1759437292.493644,227783.000,34011,3,GY,1,100,-0.092
1759437292.533646,227823.000,34011,3,GY,1,100,-1.099
1759437292.573648,227863.000,34011,3,GY,1,100,-0.671
1759437292.613650,227903.000,34026,2,GY,1,100,-0.183
1759437292.653653,227943.000,34026,2,GY,1,100,-0.885
1759437292.693655,227983.000,34042,3,GY,1,100,-1.038
1759437292.733657,228023.000,34042,3,GY,1,100,-0.122
1759437292.773659,228063.000,34042,3,GY,1,100,-0.732
1759437292.813662,228103.000,34058,2,GY,1,100,-0.580
1759437292.853664,228143.000,34058,2,GY,1,100,-0.427
1759437292.893666,228183.000,34073,3,GY,1,100,-0.854
1759437292.933669,228223.000,34073,3,GY,1,100,-0.305
1759437292.973671,228263.000,34073,3,GY,1,100,-0.305
1759437293.020174,228309.500,34089,2,GY,1,100,-0.427
1759437293.066676,228356.000,34089,2,GY,1,100,-0.671
1759437293.106678,228396.000,34106,2,GY,1,100,-0.793
1759437293.146681,228436.000,34106,2,GY,1,100,-1.129
1759437293.186683,228476.000,34122,3,GY,1,100,-0.977
1759437293.226685,228516.000,34122,3,GY,1,100,-0.610
1759437293.266688,228556.000,34122,3,GY,1,100,-0.549
1759437293.306690,228596.000,34138,3,GY,1,100,-0.671
1759437293.346692,228636.000,34138,3,GY,1,100,-0.702
1759437293.386694,228676.000,34138,3,GY,1,100,-0.183
1759437293.426697,228716.000,34154,2,GY,1,100,-0.732
1759437293.466699,228756.000,34154,2,GY,1,100,-1.007
1759437293.506701,228796.000,34170,3,GY,1,100,-0.305
1759437293.546703,228836.000,34170,3,GY,1,100,-0.824
1759437293.586706,228876.000,34170,3,GY,1,100,-0.702
1759437293.626708,228916.000,34187,2,GY,1,100,-0.854
1759437293.666710,228956.000,34187,2,GY,1,100,-0.854
1759437293.706712,228996.000,34204,3,GY,1,100,-0.702
1759437293.746715,229036.000,34204,3,GY,1,100,-0.977
1759437293.786717,229076.000,34204,3,GY,1,100,-0.580
1759437293.826719,229116.000,34220,2,GY,1,100,-0.702
1759437293.866722,229156.000,34220,2,GY,1,100,-0.305
1759437293.906724,229196.000,34234,3,GY,1,100,-0.275
1759437293.946726,229236.000,34234,3,GY,1,100,-1.007
1759437293.986728,229276.000,34234,3,GY,1,100,-0.702
1759437294.026731,229316.000,34253,2,GY,1,100,-0.793
1759437294.066733,229356.000,34253,2,GY,1,100,-0.854
1759437294.113235,229402.500,34268,2,GY,1,100,-0.763
1759437294.159738,229449.000,34268,2,GY,1,100,-0.366
1759437294.199740,229489.000,34286,3,GY,1,100,-1.282
1759437294.239743,229529.000,34286,3,GY,1,100,-0.946
1759437294.279745,229569.000,34286,3,GY,1,100,-0.427
1759437294.319747,229609.000,34303,3,GY,1,100,-1.099
1759437294.359750,229649.000,34303,3,GY,1,100,-1.038
1759437294.399752,229689.000,34303,3,GY,1,100,-0.671
1759437294.439754,229729.000,34319,2,GY,1,100,-0.824
1759437294.479756,229769.000,34319,2,GY,1,100,-1.221
1759437294.519759,229809.000,34334,3,GY,1,100,-0.732
1759437294.559761,229849.000,34334,3,GY,1,100,-0.702
1759437294.599763,229889.000,34334,3,GY,1,100,-1.312
1759437294.639766,229929.000,34353,2,GY,1,100,-0.793
1759437294.679768,229969.000,34353,2,GY,1,100,-1.343
1759437294.719770,230009.000,34367,3,GY,1,100,-1.007
1759437294.759772,230049.000,34367,3,GY,1,100,-0.458
1759437294.799775,230089.000,34367,3,GY,1,100,-1.068
1759437294.839777,230129.000,34383,2,GY,1,100,-0.366
1759437294.879779,230169.000,34383,2,GY,1,100,-0.946
1759437294.919781,230209.000,34398,3,GY,1,100,-1.343
1759437294.959784,230249.000,34398,3,GY,1,100,-0.763
1759437294.999786,230289.000,34398,3,GY,1,100,-1.282
1759437295.039788,230329.000,34417,2,GY,1,100,-0.946
1759437295.079791,230369.000,34417,2,GY,1,100,-0.061
1759437295.119793,230409.000,34433,3,GY,1,100,-1.556
1759437295.159795,230449.000,34433,3,GY,1,100,-0.610
1759437295.199797,230489.000,34433,3,GY,1,100,-0.122
1759437295.246800,230536.000,34449,2,GY,1,100,-1.587
1759437295.293803,230583.000,34449,2,GY,1,100,0.092
1759437295.333472,230622.667,34465,3,GY,1,100,-0.671
1759437295.373141,230662.333,34465,3,GY,1,100,-0.793
1759437295.412809,230702.000,34465,3,GY,1,100,0.366
1759437295.452812,230742.000,34481,2,GY,1,100,-1.129
1759437295.492814,230782.000,34481,2,GY,1,100,-0.488
1759437295.532816,230822.000,34496,3,GY,1,100,-0.275
1759437295.572819,230862.000,34496,3,GY,1,100,-0.671
1759437295.612821,230902.000,34496,3,GY,1,100,-0.092
1759437295.652823,230942.000,34512,2,GY,1,100,-0.336
1759437295.692825,230982.000,34512,2,GY,1,100,-0.336
1759437295.732828,231022.000,34529,3,GY,1,100,-0.824
1759437295.772830,231062.000,34529,3,GY,1,100,-0.366
1759437295.812832,231102.000,34529,3,GY,1,100,-0.580
1759437295.852834,231142.000,34545,2,GY,1,100,-0.854
1759437295.892837,231182.000,34545,2,GY,1,100,0.244
1759437295.932839,231222.000,34562,3,GY,1,100,-0.519
1759437295.972841,231262.000,34562,3,GY,1,100,-1.099
1759437296.012843,231302.000,34562,3,GY,1,100,0.122
1759437296.052846,231342.000,34580,2,GY,1,100,-0.946
1759437296.092848,231382.000,34580,2,GY,1,100,-0.977
1759437296.132850,231422.000,34595,3,GY,1,100,-0.488
1759437296.172853,231462.000,34595,3,GY,1,100,-0.916
1759437296.212855,231502.000,34595,3,GY,1,100,-0.610
1759437296.252857,231542.000,34611,2,GY,1,100,-0.763
1759437296.292859,231582.000,34611,2,GY,1,100,-0.580
1759437296.332862,231622.000,34629,3,GY,1,100,-0.641
1759437296.372864,231662.000,34629,3,GY,1,100,-0.977
1759437296.412866,231702.000,34629,3,GY,1,100,-0.854
1759437296.459869,231749.000,34644,2,GY,1,100,-0.397
1759437296.506871,231796.000,34644,2,GY,1,100,-0.641
1759437296.546874,231836.000,34659,3,GY,1,100,-0.671
1759437296.586876,231876.000,34659,3,GY,1,100,-1.007
1759437296.626878,231916.000,34659,3,GY,1,100,-0.946
1759437296.666881,231956.000,34676,2,GY,1,100,-0.641
1759437296.706883,231996.000,34676,2,GY,1,100,-0.549
1759437296.746885,232036.000,34693,3,GY,1,100,-0.336
1759437296.786887,232076.000,34693,3,GY,1,100,-0.366
1759437296.826890,232116.000,34693,3,GY,1,100,-1.465
