LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1032480.212519,1032480.212517,1760462410.025316,91019.000,11954,3,GY,1,100,5.127
1032480.252522,1032480.252520,1760462410.065320,91059.000,11969,2,GY,1,100,10.162
1032480.292525,1032480.292523,1760462410.105323,91099.000,11969,2,GY,1,100,18.036
1032480.332528,1032480.332526,1760462410.145326,91139.000,11985,3,GY,1,100,7.843
1032480.372531,1032480.372529,1760462410.185329,91179.000,11985,3,GY,1,100,-4.364
1032480.412534,1032480.412532,1760462410.225332,91219.000,11985,3,GY,1,100,-37.018
1032480.452537,1032480.452535,1760462410.265335,91259.000,12001,2,GY,1,100,-27.100
1032480.492540,1032480.492538,1760462410.305338,91299.000,12001,2,GY,1,100,-9.277
1032480.532543,1032480.532541,1760462410.345341,91339.000,12016,3,GY,1,100,-12.299
1032480.572546,1032480.572544,1760462410.385344,91379.000,12016,3,GY,1,100,3.387
1032480.612549,1032480.612547,1760462410.425347,91419.000,12016,3,GY,1,100,-13.123
1032480.652552,1032480.652550,1760462410.465350,91459.000,12031,2,GY,1,100,19.592
1032480.692555,1032480.692553,1760462410.505353,91499.000,12031,2,GY,1,100,34.973
1032480.732558,1032480.732556,1760462410.545357,91539.000,12048,3,GY,1,100,22.552
1032480.772561,1032480.772559,1760462410.585360,91579.000,12048,3,GY,1,100,6.592
1032480.812564,1032480.812562,1760462410.625363,91619.000,12048,3,GY,1,100,-3.510
1032480.859067,1032480.859065,1760462410.671866,91665.500,12070,2,GY,1,100,-15.717
1032480.905571,1032480.905569,1760462410.718370,91712.000,12070,2,GY,1,100,-10.132
1032480.945574,1032480.945572,1760462410.758373,91752.000,12085,3,GY,1,100,3.815
1032480.985577,1032480.985575,1760462410.798376,91792.000,12085,3,GY,1,100,12.146
1032481.025580,1032481.025578,1760462410.838379,91832.000,12085,3,GY,1,100,18.311
1032481.065583,1032481.065581,1760462410.878382,91872.000,12100,2,GY,1,100,9.949
1032481.105586,1032481.105584,1760462410.918386,91912.000,12100,2,GY,1,100,-2.747
1032481.145922,1032481.145920,1760462410.958722,91952.333,12117,3,GY,1,100,6.714
1032481.186258,1032481.186257,1760462410.999058,91992.667,12117,3,GY,1,100,-28.992
1032481.226595,1032481.226593,1760462411.039395,92033.000,12117,3,GY,1,100,-35.187
1032481.266098,1032481.266096,1760462411.078898,92072.500,12132,2,GY,1,100,-8.209
1032481.305601,1032481.305599,1760462411.118401,92112.000,12132,2,GY,1,100,-0.153
1032481.345604,1032481.345602,1760462411.158404,92152.000,12147,3,GY,1,100,-9.033
1032481.385606,1032481.385605,1760462411.198407,92192.000,12147,3,GY,1,100,-0.336
1032481.425609,1032481.425608,1760462411.238410,92232.000,12147,3,GY,1,100,-1.953
1032481.465612,1032481.465611,1760462411.278413,92272.000,12163,2,GY,1,100,-2.075
1032481.505615,1032481.505614,1760462411.318416,92312.000,12163,2,GY,1,100,2.258
1032481.545618,1032481.545617,1760462411.358419,92352.000,12179,3,GY,1,100,2.350
1032481.585621,1032481.585620,1760462411.398422,92392.000,12179,3,GY,1,100,3.082
1032481.625624,1032481.625623,1760462411.438426,92432.000,12179,3,GY,1,100,3.052
1032481.665627,1032481.665626,1760462411.478429,92472.000,12194,2,GY,1,100,0.000
1032481.705630,1032481.705629,1760462411.518432,92512.000,12194,2,GY,1,100,-0.275
1032481.745633,1032481.745632,1760462411.558435,92552.000,12210,3,GY,1,100,-1.038
1032481.785636,1032481.785635,1760462411.598438,92592.000,12210,3,GY,1,100,1.099
1032481.825639,1032481.825638,1760462411.638441,92632.000,12210,3,GY,1,100,0.946
1032481.872643,1032481.872641,1760462411.685445,92679.000,12228,2,GY,1,100,-1.984
1032481.919646,1032481.919645,1760462411.732448,92726.000,12228,2,GY,1,100,-0.305
1032481.959316,1032481.959314,1760462411.772118,92765.667,12244,3,GY,1,100,-0.946
1032481.998986,1032481.998984,1760462411.811788,92805.333,12244,3,GY,1,100,-0.366
1032482.038655,1032482.038654,1760462411.851457,92845.000,12244,3,GY,1,100,-1.434
1032482.078658,1032482.078657,1760462411.891461,92885.000,12259,2,GY,1,100,-0.183
1032482.118661,1032482.118660,1760462411.931464,92925.000,12259,2,GY,1,100,1.556
1032482.158664,1032482.158663,1760462411.971467,92965.000,12276,3,GY,1,100,-0.275
1032482.198667,1032482.198666,1760462412.011470,93005.000,12276,3,GY,1,100,0.671
1032482.238670,1032482.238669,1760462412.051473,93045.000,12276,3,GY,1,100,0.671
1032482.278673,1032482.278672,1760462412.091476,93085.000,12295,2,GY,1,100,0.092
1032482.318676,1032482.318675,1760462412.131479,93125.000,12295,2,GY,1,100,0.214
1032482.358679,1032482.358678,1760462412.171482,93165.000,12311,3,GY,1,100,0.061
1032482.398682,1032482.398681,1760462412.211485,93205.000,12311,3,GY,1,100,0.397
1032482.438685,1032482.438684,1760462412.251488,93245.000,12311,3,GY,1,100,-1.282
1032482.478688,1032482.478687,1760462412.291492,93285.000,12327,2,GY,1,100,2.258
1032482.518691,1032482.518690,1760462412.331495,93325.000,12327,2,GY,1,100,1.190
1032482.558694,1032482.558693,1760462412.371498,93365.000,12343,3,GY,1,100,-1.129
1032482.598697,1032482.598696,1760462412.411501,93405.000,12343,3,GY,1,100,0.549
1032482.638700,1032482.638699,1760462412.451504,93445.000,12343,3,GY,1,100,0.702
1032482.678703,1032482.678702,1760462412.491507,93485.000,12360,2,GY,1,100,0.702
1032482.718706,1032482.718705,1760462412.531510,93525.000,12360,2,GY,1,100,0.183
1032482.758709,1032482.758708,1760462412.571513,93565.000,12377,3,GY,1,100,0.946
1032482.798712,1032482.798711,1760462412.611516,93605.000,12377,3,GY,1,100,2.533
1032482.838715,1032482.838714,1760462412.651519,93645.000,12377,3,GY,1,100,0.549
1032482.878718,1032482.878717,1760462412.691522,93685.000,12396,2,GY,1,100,1.099
1032482.918721,1032482.918720,1760462412.731525,93725.000,12396,2,GY,1,100,8.118
1032482.963391,1032482.963390,1760462412.776196,93769.667,12412,3,GY,1,100,1.587
1032483.008061,1032483.008060,1760462412.820866,93814.333,12412,3,GY,1,100,-2.106
1032483.052731,1032483.052730,1760462412.865536,93859.000,12412,3,GY,1,100,-1.190
1032483.092734,1032483.092733,1760462412.905539,93899.000,12426,2,GY,1,100,1.129
1032483.132737,1032483.132736,1760462412.945542,93939.000,12426,2,GY,1,100,2.747
1032483.172740,1032483.172738,1760462412.985545,93979.000,12445,3,GY,1,100,1.617
1032483.212743,1032483.212741,1760462413.025548,94019.000,12445,3,GY,1,100,-0.885
1032483.252746,1032483.252744,1760462413.065551,94059.000,12445,3,GY,1,100,-0.305
1032483.292749,1032483.292747,1760462413.105554,94099.000,12460,2,GY,1,100,0.214
1032483.332752,1032483.332750,1760462413.145557,94139.000,12460,2,GY,1,100,-0.153
1032483.372755,1032483.372753,1760462413.185560,94179.000,12476,3,GY,1,100,2.533
1032483.412758,1032483.412756,1760462413.225564,94219.000,12476,3,GY,1,100,0.763
1032483.452761,1032483.452759,1760462413.265567,94259.000,12476,3,GY,1,100,0.854
1032483.492764,1032483.492762,1760462413.305570,94299.000,12491,2,GY,1,100,1.373
1032483.532767,1032483.532765,1760462413.345573,94339.000,12491,2,GY,1,100,-0.458
1032483.572770,1032483.572768,1760462413.385576,94379.000,12507,3,GY,1,100,-0.244
1032483.612773,1032483.612771,1760462413.425579,94419.000,12507,3,GY,1,100,1.587
1032483.652776,1032483.652774,1760462413.465582,94459.000,12507,3,GY,1,100,0.183
1032483.692779,1032483.692777,1760462413.505585,94499.000,12525,3,GY,1,100,-0.122
1032483.732782,1032483.732780,1760462413.545588,94539.000,12525,3,GY,1,100,-0.275
1032483.772785,1032483.772783,1760462413.585591,94579.000,12525,3,GY,1,100,0.610
1032483.812788,1032483.812786,1760462413.625594,94619.000,12542,2,GY,1,100,-0.244
1032483.852791,1032483.852789,1760462413.665597,94659.000,12542,2,GY,1,100,-1.465
1032483.892794,1032483.892792,1760462413.705601,94699.000,12557,3,GY,1,100,-0.549
1032483.932797,1032483.932795,1760462413.745604,94739.000,12557,3,GY,1,100,0.092
1032483.972800,1032483.972798,1760462413.785607,94779.000,12557,3,GY,1,100,0.641
1032484.019303,1032484.019302,1760462413.832110,94825.500,12572,2,GY,1,100,0.092
1032484.065807,1032484.065805,1760462413.878614,94872.000,12572,2,GY,1,100,1.709
1032484.105810,1032484.105808,1760462413.918617,94912.000,12587,2,GY,1,100,0.305
1032484.145813,1032484.145811,1760462413.958620,94952.000,12587,2,GY,1,100,-0.549
1032484.185816,1032484.185814,1760462413.998623,94992.000,12604,3,GY,1,100,0.214
1032484.225819,1032484.225817,1760462414.038626,95032.000,12604,3,GY,1,100,1.068
1032484.265822,1032484.265820,1760462414.078629,95072.000,12604,3,GY,1,100,1.892
1032484.305825,1032484.305823,1760462414.118633,95112.000,12619,3,GY,1,100,0.610
1032484.345828,1032484.345826,1760462414.158636,95152.000,12619,3,GY,1,100,-0.366
1032484.385831,1032484.385829,1760462414.198639,95192.000,12619,3,GY,1,100,0.031
1032484.425834,1032484.425832,1760462414.238642,95232.000,12634,2,GY,1,100,0.214
1032484.465837,1032484.465835,1760462414.278645,95272.000,12634,2,GY,1,100,0.397
1032484.505840,1032484.505838,1760462414.318648,95312.000,12650,3,GY,1,100,-0.366
1032484.545843,1032484.545841,1760462414.358651,95352.000,12650,3,GY,1,100,0.397
1032484.585846,1032484.585844,1760462414.398654,95392.000,12650,3,GY,1,100,-0.305
1032484.625849,1032484.625847,1760462414.438657,95432.000,12666,2,GY,1,100,0.122
1032484.665852,1032484.665850,1760462414.478660,95472.000,12666,2,GY,1,100,-1.587
1032484.705855,1032484.705853,1760462414.518663,95512.000,12682,3,GY,1,100,0.977
1032484.745858,1032484.745856,1760462414.558666,95552.000,12682,3,GY,1,100,1.282
1032484.785861,1032484.785859,1760462414.598670,95592.000,12682,3,GY,1,100,1.221
1032484.825864,1032484.825862,1760462414.638673,95632.000,12698,2,GY,1,100,0.702
1032484.865867,1032484.865865,1760462414.678676,95672.000,12698,2,GY,1,100,-0.519
1032484.905870,1032484.905868,1760462414.718679,95712.000,12715,3,GY,1,100,1.068
1032484.945873,1032484.945871,1760462414.758682,95752.000,12715,3,GY,1,100,-0.336
1032484.985876,1032484.985874,1760462414.798685,95792.000,12715,3,GY,1,100,1.099
1032485.032379,1032485.032378,1760462414.845189,95838.500,12731,2,GY,1,100,-0.366
1032485.078883,1032485.078881,1760462414.891692,95885.000,12731,2,GY,1,100,1.678
1032485.118886,1032485.118884,1760462414.931695,95925.000,12747,3,GY,1,100,-1.678
1032485.158889,1032485.158887,1760462414.971698,95965.000,12747,3,GY,1,100,2.441
1032485.198892,1032485.198890,1760462415.011702,96005.000,12747,3,GY,1,100,-0.549
1032485.238895,1032485.238893,1760462415.051705,96045.000,12762,2,GY,1,100,-1.953
1032485.278898,1032485.278896,1760462415.091708,96085.000,12762,2,GY,1,100,-0.427
1032485.318901,1032485.318899,1760462415.131711,96125.000,12778,3,GY,1,100,-0.580
1032485.358904,1032485.358902,1760462415.171714,96165.000,12778,3,GY,1,100,1.434
1032485.398907,1032485.398905,1760462415.211717,96205.000,12778,3,GY,1,100,0.092
1032485.438910,1032485.438908,1760462415.251720,96245.000,12794,2,GY,1,100,-0.702
1032485.478913,1032485.478911,1760462415.291723,96285.000,12794,2,GY,1,100,0.214
1032485.518916,1032485.518914,1760462415.331726,96325.000,12810,3,GY,1,100,0.702
1032485.558919,1032485.558917,1760462415.371729,96365.000,12810,3,GY,1,100,-1.221
1032485.598922,1032485.598920,1760462415.411732,96405.000,12810,3,GY,1,100,0.153
1032485.638925,1032485.638923,1760462415.451735,96445.000,12825,2,GY,1,100,-0.244
1032485.678928,1032485.678926,1760462415.491739,96485.000,12825,2,GY,1,100,1.221
1032485.718931,1032485.718929,1760462415.531742,96525.000,12840,3,GY,1,100,0.427
1032485.758934,1032485.758932,1760462415.571745,96565.000,12840,3,GY,1,100,-0.885
1032485.798937,1032485.798935,1760462415.611748,96605.000,12840,3,GY,1,100,-0.397
1032485.838940,1032485.838938,1760462415.651751,96645.000,12857,2,GY,1,100,0.732
1032485.878943,1032485.878941,1760462415.691754,96685.000,12857,2,GY,1,100,1.190
1032485.918946,1032485.918944,1760462415.731757,96725.000,12874,3,GY,1,100,-0.061
1032485.958948,1032485.958947,1760462415.771760,96765.000,12874,3,GY,1,100,-1.526
1032485.998951,1032485.998950,1760462415.811763,96805.000,12874,3,GY,1,100,0.366
1032486.045455,1032486.045453,1760462415.858267,96851.500,12890,2,GY,1,100,1.770
1032486.091958,1032486.091957,1760462415.904770,96898.000,12890,2,GY,1,100,1.007
1032486.131961,1032486.131960,1760462415.944773,96938.000,12907,3,GY,1,100,-1.038
1032486.171964,1032486.171963,1760462415.984777,96978.000,12907,3,GY,1,100,-1.068
1032486.211967,1032486.211966,1760462416.024780,97018.000,12907,3,GY,1,100,0.153
1032486.251970,1032486.251969,1760462416.064783,97058.000,12923,2,GY,1,100,1.709
1032486.291973,1032486.291972,1760462416.104786,97098.000,12923,2,GY,1,100,-0.763
1032486.331976,1032486.331975,1760462416.144789,97138.000,12938,3,GY,1,100,-0.366
1032486.371979,1032486.371978,1760462416.184792,97178.000,12938,3,GY,1,100,1.892
1032486.411982,1032486.411981,1760462416.224795,97218.000,12938,3,GY,1,100,-0.366
1032486.451985,1032486.451984,1760462416.264798,97258.000,12955,2,GY,1,100,2.136
1032486.491988,1032486.491987,1760462416.304801,97298.000,12955,2,GY,1,100,-0.458
1032486.531991,1032486.531990,1760462416.344805,97338.000,12969,3,GY,1,100,-0.275
1032486.571994,1032486.571993,1760462416.384808,97378.000,12969,3,GY,1,100,0.153
1032486.611997,1032486.611996,1760462416.424811,97418.000,12969,3,GY,1,100,0.519
1032486.652000,1032486.651999,1760462416.464814,97458.000,12987,2,GY,1,100,1.648
1032486.692003,1032486.692002,1760462416.504817,97498.000,12987,2,GY,1,100,-0.336
1032486.732006,1032486.732005,1760462416.544820,97538.000,13002,3,GY,1,100,-0.763
1032486.772009,1032486.772008,1760462416.584823,97578.000,13002,3,GY,1,100,0.641
1032486.812012,1032486.812011,1760462416.624826,97618.000,13002,3,GY,1,100,0.763
1032486.852015,1032486.852014,1760462416.664829,97658.000,13019,2,GY,1,100,-0.153
1032486.892018,1032486.892017,1760462416.704832,97698.000,13019,2,GY,1,100,0.275
1032486.932021,1032486.932020,1760462416.744835,97738.000,13033,3,GY,1,100,0.397
1032486.972024,1032486.972023,1760462416.784838,97778.000,13033,3,GY,1,100,1.740
1032487.012027,1032487.012026,1760462416.824841,97818.000,13033,3,GY,1,100,-0.519
1032487.052030,1032487.052029,1760462416.864845,97858.000,13049,2,GY,1,100,-0.153
1032487.092033,1032487.092032,1760462416.904848,97898.000,13049,2,GY,1,100,1.343
1032487.136703,1032487.136702,1760462416.949518,97942.667,13067,3,GY,1,100,-0.275
1032487.181373,1032487.181372,1760462416.994188,97987.333,13067,3,GY,1,100,2.136
1032487.226043,1032487.226042,1760462417.038858,98032.000,13067,3,GY,1,100,-0.488
1032487.266046,1032487.266045,1760462417.078861,98072.000,13083,2,GY,1,100,-0.763
1032487.306049,1032487.306048,1760462417.118864,98112.000,13083,2,GY,1,100,0.732
1032487.346052,1032487.346051,1760462417.158867,98152.000,13097,3,GY,1,100,2.045
1032487.386055,1032487.386054,1760462417.198870,98192.000,13097,3,GY,1,100,-0.519
1032487.426058,1032487.426057,1760462417.238873,98232.000,13097,3,GY,1,100,-0.397
1032487.466061,1032487.466060,1760462417.278877,98272.000,13114,2,GY,1,100,0.977
1032487.506064,1032487.506063,1760462417.318880,98312.000,13114,2,GY,1,100,1.709
1032487.546067,1032487.546065,1760462417.358883,98352.000,13129,3,GY,1,100,0.580
1032487.586070,1032487.586068,1760462417.398886,98392.000,13129,3,GY,1,100,-0.488
1032487.626073,1032487.626071,1760462417.438889,98432.000,13129,3,GY,1,100,-0.061
1032487.665576,1032487.665574,1760462417.478392,98471.500,13145,2,GY,1,100,-0.214
1032487.705079,1032487.705077,1760462417.517895,98511.000,13145,2,GY,1,100,1.343
1032487.745415,1032487.745414,1760462417.558231,98551.333,13161,3,GY,1,100,0.854
1032487.785752,1032487.785750,1760462417.598568,98591.667,13161,3,GY,1,100,-0.458
1032487.826088,1032487.826086,1760462417.638904,98632.000,13161,3,GY,1,100,0.122
1032487.865591,1032487.865589,1760462417.678407,98671.500,13178,2,GY,1,100,-0.458
1032487.905094,1032487.905092,1760462417.717911,98711.000,13178,2,GY,1,100,-2.533
1032487.945097,1032487.945095,1760462417.757914,98751.000,13193,3,GY,1,100,-0.916
1032487.985100,1032487.985098,1760462417.797917,98791.000,13193,3,GY,1,100,2.380
1032488.025103,1032488.025101,1760462417.837920,98831.000,13193,3,GY,1,100,3.357
1032488.065106,1032488.065104,1760462417.877923,98871.000,13209,2,GY,1,100,1.038
1032488.105109,1032488.105107,1760462417.917926,98911.000,13209,2,GY,1,100,0.732
1032488.149779,1032488.149777,1760462417.962596,98955.667,13226,3,GY,1,100,-2.014
1032488.194449,1032488.194447,1760462418.007266,99000.333,13226,3,GY,1,100,0.977
1032488.239119,1032488.239117,1760462418.051936,99045.000,13226,3,GY,1,100,-1.984
1032488.279122,1032488.279120,1760462418.091939,99085.000,13246,2,GY,1,100,0.977
1032488.319125,1032488.319123,1760462418.131943,99125.000,13246,2,GY,1,100,0.397
1032488.359128,1032488.359126,1760462418.171946,99165.000,13261,3,GY,1,100,-0.977
1032488.399131,1032488.399129,1760462418.211949,99205.000,13261,3,GY,1,100,0.916
1032488.439134,1032488.439132,1760462418.251952,99245.000,13261,3,GY,1,100,0.366
1032488.479137,1032488.479135,1760462418.291955,99285.000,13278,2,GY,1,100,0.153
1032488.519140,1032488.519138,1760462418.331958,99325.000,13278,2,GY,1,100,-1.251
1032488.559143,1032488.559141,1760462418.371961,99365.000,13293,3,GY,1,100,1.068
1032488.599146,1032488.599144,1760462418.411964,99405.000,13293,3,GY,1,100,0.977
1032488.639149,1032488.639147,1760462418.451967,99445.000,13293,3,GY,1,100,0.122
1032488.679152,1032488.679150,1760462418.491970,99485.000,13308,2,GY,1,100,-0.183
1032488.719155,1032488.719153,1760462418.531973,99525.000,13308,2,GY,1,100,-0.793
1032488.759158,1032488.759156,1760462418.571976,99565.000,13323,3,GY,1,100,0.916
1032488.799161,1032488.799159,1760462418.611979,99605.000,13323,3,GY,1,100,-1.709
1032488.839164,1032488.839162,1760462418.651983,99645.000,13323,3,GY,1,100,0.854
1032488.879167,1032488.879165,1760462418.691986,99685.000,13340,2,GY,1,100,0.427
1032488.919170,1032488.919168,1760462418.731989,99725.000,13340,2,GY,1,100,0.458
1032488.959173,1032488.959171,1760462418.771992,99765.000,13355,3,GY,1,100,-0.641
1032488.999176,1032488.999174,1760462418.811995,99805.000,13355,3,GY,1,100,1.404
1032489.039179,1032489.039177,1760462418.851998,99845.000,13355,3,GY,1,100,-1.129
1032489.079182,1032489.079180,1760462418.892001,99885.000,13370,2,GY,1,100,0.336
1032489.119185,1032489.119183,1760462418.932004,99925.000,13370,2,GY,1,100,1.068
1032489.163521,1032489.163520,1760462418.976341,99969.333,13386,3,GY,1,100,1.007
1032489.207858,1032489.207856,1760462419.020678,100013.667,13386,3,GY,1,100,0.549
1032489.252195,1032489.252193,1760462419.065014,100058.000,13386,3,GY,1,100,0.763
1032489.292198,1032489.292196,1760462419.105018,100098.000,13402,2,GY,1,100,-0.275
1032489.332201,1032489.332199,1760462419.145021,100138.000,13402,2,GY,1,100,1.709
1032489.372204,1032489.372202,1760462419.185024,100178.000,13421,3,GY,1,100,1.282
1032489.412207,1032489.412205,1760462419.225027,100218.000,13421,3,GY,1,100,1.678
1032489.452210,1032489.452208,1760462419.265030,100258.000,13421,3,GY,1,100,-0.031
1032489.492213,1032489.492211,1760462419.305033,100298.000,13437,2,GY,1,100,0.153
1032489.532216,1032489.532214,1760462419.345036,100338.000,13437,2,GY,1,100,1.953
1032489.572219,1032489.572217,1760462419.385039,100378.000,13452,3,GY,1,100,0.153
1032489.612222,1032489.612220,1760462419.425042,100418.000,13452,3,GY,1,100,-0.031
1032489.652225,1032489.652223,1760462419.465045,100458.000,13452,3,GY,1,100,1.465
1032489.692228,1032489.692226,1760462419.505049,100498.000,13468,2,GY,1,100,1.465
1032489.732231,1032489.732229,1760462419.545052,100538.000,13468,2,GY,1,100,0.916
1032489.772234,1032489.772232,1760462419.585055,100578.000,13484,3,GY,1,100,0.702
1032489.812237,1032489.812235,1760462419.625058,100618.000,13484,3,GY,1,100,-1.282
1032489.852240,1032489.852238,1760462419.665061,100658.000,13484,3,GY,1,100,-0.183
1032489.892243,1032489.892241,1760462419.705064,100698.000,13499,2,GY,1,100,1.343
1032489.932246,1032489.932244,1760462419.745067,100738.000,13499,2,GY,1,100,1.282
1032489.972249,1032489.972247,1760462419.785070,100778.000,13516,3,GY,1,100,0.061
1032490.012252,1032490.012250,1760462419.825073,100818.000,13516,3,GY,1,100,0.336
1032490.052255,1032490.052253,1760462419.865076,100858.000,13516,3,GY,1,100,-0.153
1032490.092258,1032490.092256,1760462419.905079,100898.000,13532,2,GY,1,100,1.434
1032490.132261,1032490.132259,1760462419.945082,100938.000,13532,2,GY,1,100,-0.458
1032490.176597,1032490.176596,1760462419.989419,100982.333,13548,3,GY,1,100,0.427
1032490.220934,1032490.220932,1760462420.033756,101026.667,13548,3,GY,1,100,0.702
1032490.265271,1032490.265269,1760462420.078093,101071.000,13548,3,GY,1,100,1.099
1032490.305274,1032490.305272,1760462420.118096,101111.000,13563,2,GY,1,100,0.549
1032490.345277,1032490.345275,1760462420.158099,101151.000,13563,2,GY,1,100,-0.061
1032490.385280,1032490.385278,1760462420.198102,101191.000,13580,3,GY,1,100,0.854
1032490.425282,1032490.425281,1760462420.238105,101231.000,13580,3,GY,1,100,0.702
1032490.465285,1032490.465284,1760462420.278108,101271.000,13580,3,GY,1,100,0.732
1032490.505288,1032490.505287,1760462420.318111,101311.000,13597,2,GY,1,100,1.038
1032490.545291,1032490.545290,1760462420.358114,101351.000,13597,2,GY,1,100,0.702
1032490.585294,1032490.585293,1760462420.398117,101391.000,13612,3,GY,1,100,-0.153
1032490.625297,1032490.625296,1760462420.438121,101431.000,13612,3,GY,1,100,0.702
1032490.665300,1032490.665299,1760462420.478124,101471.000,13612,3,GY,1,100,2.045
1032490.705303,1032490.705302,1760462420.518127,101511.000,13628,2,GY,1,100,-0.275
1032490.745306,1032490.745305,1760462420.558130,101551.000,13628,2,GY,1,100,0.916
1032490.785309,1032490.785308,1760462420.598133,101591.000,13643,3,GY,1,100,1.129
1032490.825312,1032490.825311,1760462420.638136,101631.000,13643,3,GY,1,100,1.007
1032490.865315,1032490.865314,1760462420.678139,101671.000,13643,3,GY,1,100,0.061
1032490.905318,1032490.905317,1760462420.718142,101711.000,13659,2,GY,1,100,-1.007
1032490.945321,1032490.945320,1760462420.758145,101751.000,13659,2,GY,1,100,0.977
1032490.985324,1032490.985323,1760462420.798148,101791.000,13676,3,GY,1,100,0.031
1032491.025327,1032491.025326,1760462420.838151,101831.000,13676,3,GY,1,100,0.305
1032491.065330,1032491.065329,1760462420.878155,101871.000,13676,3,GY,1,100,-0.092
1032491.105333,1032491.105332,1760462420.918158,101911.000,13692,2,GY,1,100,-0.244
1032491.145336,1032491.145335,1760462420.958161,101951.000,13692,2,GY,1,100,-1.129
1032491.185339,1032491.185338,1760462420.998164,101991.000,13707,3,GY,1,100,1.129
1032491.225342,1032491.225341,1760462421.038167,102031.000,13707,3,GY,1,100,0.977
1032491.265345,1032491.265344,1760462421.078170,102071.000,13707,3,GY,1,100,-0.488
1032491.311849,1032491.311847,1760462421.124674,102117.500,13725,2,GY,1,100,-0.488
1032491.358352,1032491.358351,1760462421.171177,102164.000,13725,2,GY,1,100,0.671
1032491.398355,1032491.398354,1760462421.211180,102204.000,13740,3,GY,1,100,1.068
1032491.438358,1032491.438357,1760462421.251183,102244.000,13740,3,GY,1,100,1.282
1032491.478361,1032491.478360,1760462421.291186,102284.000,13740,3,GY,1,100,-0.427
1032491.518364,1032491.518363,1760462421.331189,102324.000,13759,2,GY,1,100,-0.427
1032491.558367,1032491.558365,1760462421.371192,102364.000,13759,2,GY,1,100,-0.275
1032491.598370,1032491.598368,1760462421.411196,102404.000,13773,3,GY,1,100,0.671
1032491.638373,1032491.638371,1760462421.451199,102444.000,13773,3,GY,1,100,0.427
1032491.678376,1032491.678374,1760462421.491202,102484.000,13773,3,GY,1,100,-0.580
1032491.718379,1032491.718377,1760462421.531205,102524.000,13789,2,GY,1,100,1.465
1032491.758382,1032491.758380,1760462421.571208,102564.000,13789,2,GY,1,100,-0.610
1032491.798385,1032491.798383,1760462421.611211,102604.000,13805,3,GY,1,100,0.946
1032491.838388,1032491.838386,1760462421.651214,102644.000,13805,3,GY,1,100,-0.244
1032491.878391,1032491.878389,1760462421.691217,102684.000,13805,3,GY,1,100,1.038
1032491.918394,1032491.918392,1760462421.731220,102724.000,13823,2,GY,1,100,0.854
1032491.958397,1032491.958395,1760462421.771224,102764.000,13823,2,GY,1,100,1.251
1032491.998400,1032491.998398,1760462421.811227,102804.000,13837,3,GY,1,100,1.556
1032492.038403,1032492.038401,1760462421.851230,102844.000,13837,3,GY,1,100,-1.099
1032492.078406,1032492.078404,1760462421.891233,102884.000,13837,3,GY,1,100,0.122
1032492.118409,1032492.118407,1760462421.931236,102924.000,13856,2,GY,1,100,1.648
1032492.158412,1032492.158410,1760462421.971239,102964.000,13856,2,GY,1,100,-1.434
1032492.198748,1032492.198747,1760462422.011575,103004.333,13871,3,GY,1,100,0.275
1032492.239085,1032492.239083,1760462422.051912,103044.667,13871,3,GY,1,100,0.824
1032492.279421,1032492.279419,1760462422.092248,103085.000,13871,3,GY,1,100,-0.305
1032492.325925,1032492.325923,1760462422.138752,103131.500,13887,2,GY,1,100,0.824
1032492.372428,1032492.372426,1760462422.185255,103178.000,13887,2,GY,1,100,1.984
1032492.412431,1032492.412429,1760462422.225259,103218.000,13901,3,GY,1,100,-1.251
1032492.452434,1032492.452432,1760462422.265262,103258.000,13901,3,GY,1,100,0.275
1032492.492437,1032492.492435,1760462422.305265,103298.000,13901,3,GY,1,100,0.671
1032492.532440,1032492.532438,1760462422.345268,103338.000,13918,2,GY,1,100,-0.061
1032492.572443,1032492.572441,1760462422.385271,103378.000,13918,2,GY,1,100,1.678
1032492.612446,1032492.612444,1760462422.425274,103418.000,13935,3,GY,1,100,-0.732
1032492.652449,1032492.652447,1760462422.465277,103458.000,13935,3,GY,1,100,0.183
1032492.692452,1032492.692450,1760462422.505280,103498.000,13935,3,GY,1,100,0.336
1032492.732455,1032492.732453,1760462422.545283,103538.000,13953,2,GY,1,100,-0.092
1032492.772458,1032492.772456,1760462422.585286,103578.000,13953,2,GY,1,100,-0.305
1032492.812461,1032492.812459,1760462422.625289,103618.000,13968,3,GY,1,100,0.610
1032492.852464,1032492.852462,1760462422.665293,103658.000,13968,3,GY,1,100,0.397
1032492.892467,1032492.892465,1760462422.705296,103698.000,13968,3,GY,1,100,0.824
1032492.932470,1032492.932468,1760462422.745299,103738.000,13984,2,GY,1,100,-0.183
1032492.972473,1032492.972471,1760462422.785302,103778.000,13984,2,GY,1,100,-0.519
1032493.012476,1032493.012474,1760462422.825305,103818.000,13999,3,GY,1,100,0.916
1032493.052479,1032493.052477,1760462422.865308,103858.000,13999,3,GY,1,100,0.671
1032493.092482,1032493.092480,1760462422.905311,103898.000,13999,3,GY,1,100,2.228
1032493.132485,1032493.132483,1760462422.945314,103938.000,14016,2,GY,1,100,0.000
